"SowingDate" "ReadingDate" "Plot" "FinalPop" "SowTreat" "Cultivar" "Block" "DAS" "Sub1" "Sub2" "Sub3" "PlantPop" "PercFinalEmerg" "TT.x" "TT.y" "TT_to_emerg"
"971" 2015-12-15 2015-12-29 "82" 1733.33 "S5" "Woogenellup" "2" 14 13 20 17 1666.66666666667 96.1540310654444 2115.97 1865.28 250.69
"972" 2015-12-15 2015-12-29 "87" 1800 "S5" "Monti" "3" 14 20 16 18 1800 100 2115.97 1865.28 250.69
"973" 2015-12-15 2015-12-31 "77" 2333.33 "S5" "Monti" "1" 16 23 20 27 2333.33333333333 100.000142857347 2149.69 1865.28 284.41
"974" 2015-12-15 2015-12-31 "81" 1566.67 "S5" "Leura" "2" 16 20 12 15 1566.66666666667 99.9997872344952 2149.69 1865.28 284.41
"975" 2015-12-15 2015-12-31 "82" 1733.33 "S5" "Woogenellup" "2" 16 13 20 17 1666.66666666667 96.1540310654444 2149.69 1865.28 284.41
"976" 2015-12-15 2015-12-31 "89" 2166.67 "S5" "Narrikup" "3" 16 23 20 21 2133.33333333333 98.4613869824815 2149.69 1865.28 284.41
"977" 2015-12-15 2015-12-31 "78" 1833.33 "S5" "Denmark" "1" 16 16 22 16 1800 98.1819966945394 2149.69 1865.28 284.41
"978" 2015-12-15 2015-12-31 "76" 2166.67 "S5" "Narrikup" "1" 16 22 19 24 2166.66666666667 99.9998461540828 2149.69 1865.28 284.41
"979" 2015-12-15 2015-12-31 "84" 1700 "S5" "Narrikup" "2" 16 12 22 17 1700 100 2149.69 1865.28 284.41
"980" 2015-12-15 2015-12-31 "79" 1866.67 "S5" "Denmark" "2" 16 17 18 21 1866.66666666667 99.9998214288903 2149.69 1865.28 284.41
"981" 2015-12-15 2015-12-31 "73" 2300 "S5" "Woogenellup" "1" 16 17 26 24 2233.33333333333 97.1014492753623 2149.69 1865.28 284.41
"982" 2015-12-15 2015-12-31 "75" 2233.33 "S5" "Antas" "1" 16 18 26 23 2233.33333333333 100.000149253954 2149.69 1865.28 284.41
"983" 2015-12-15 2015-12-31 "90" 1966.67 "S5" "Woogenellup" "3" 16 20 17 21 1933.33333333333 98.3049181272574 2149.69 1865.28 284.41
"984" 2015-12-15 2015-12-31 "87" 1800 "S5" "Monti" "3" 16 20 16 18 1800 100 2149.69 1865.28 284.41
"985" 2015-12-15 2015-12-31 "83" 1766.67 "S5" "Antas" "2" 16 17 18 18 1766.66666666667 99.9998113211107 2149.69 1865.28 284.41
"986" 2015-12-15 2015-12-31 "80" 1933.33 "S5" "Monti" "2" 16 23 20 15 1933.33333333333 100.00017241409 2149.69 1865.28 284.41
"987" 2015-12-15 2015-12-31 "74" 2200 "S5" "Leura" "1" 16 16 23 26 2166.66666666667 98.4848484848485 2149.69 1865.28 284.41
"988" 2015-12-15 2015-12-31 "86" 1966.67 "S5" "Antas" "3" 16 18 19 22 1966.66666666667 99.9998305087618 2149.69 1865.28 284.41
"989" 2015-12-15 2015-12-31 "85" 1666.67 "S5" "Leura" "3" 16 10 18 20 1600 95.999808000384 2149.69 1865.28 284.41
"990" 2015-12-15 2015-12-31 "88" 2033.33 "S5" "Denmark" "3" 16 20 19 21 2000 98.3608169849459 2149.69 1865.28 284.41
"991" 2015-12-15 2016-01-03 "77" 2333.33 "S5" "Monti" "1" 19 23 20 27 2333.33333333333 100.000142857347 2204.8 1865.28 339.52
"992" 2015-12-15 2016-01-03 "73" 2300 "S5" "Woogenellup" "1" 19 19 26 24 2300 100 2204.8 1865.28 339.52
"993" 2015-12-15 2016-01-03 "82" 1733.33 "S5" "Woogenellup" "2" 19 15 20 17 1733.33333333333 100.000192308062 2204.8 1865.28 339.52
"994" 2015-12-15 2016-01-03 "89" 2166.67 "S5" "Narrikup" "3" 19 23 21 21 2166.66666666667 99.9998461540828 2204.8 1865.28 339.52
"995" 2015-12-15 2016-01-03 "81" 1566.67 "S5" "Leura" "2" 19 20 12 15 1566.66666666667 99.9997872344952 2204.8 1865.28 339.52
"996" 2015-12-15 2016-01-03 "79" 1866.67 "S5" "Denmark" "2" 19 17 18 21 1866.66666666667 99.9998214288903 2204.8 1865.28 339.52
"997" 2015-12-15 2016-01-03 "87" 1800 "S5" "Monti" "3" 19 20 16 18 1800 100 2204.8 1865.28 339.52
"998" 2015-12-15 2016-01-03 "80" 1933.33 "S5" "Monti" "2" 19 23 20 15 1933.33333333333 100.00017241409 2204.8 1865.28 339.52
"999" 2015-12-15 2016-01-03 "83" 1766.67 "S5" "Antas" "2" 19 17 18 18 1766.66666666667 99.9998113211107 2204.8 1865.28 339.52
"1000" 2015-12-15 2016-01-03 "74" 2200 "S5" "Leura" "1" 19 17 23 26 2200 100 2204.8 1865.28 339.52
"1001" 2015-12-15 2016-01-03 "78" 1833.33 "S5" "Denmark" "1" 19 17 22 16 1833.33333333333 100.000181818512 2204.8 1865.28 339.52
"1002" 2015-12-15 2016-01-03 "86" 1966.67 "S5" "Antas" "3" 19 18 19 22 1966.66666666667 99.9998305087618 2204.8 1865.28 339.52
"1003" 2015-12-15 2016-01-03 "90" 1966.67 "S5" "Woogenellup" "3" 19 20 18 21 1966.66666666667 99.9998305087618 2204.8 1865.28 339.52
"1004" 2015-12-15 2016-01-03 "75" 2233.33 "S5" "Antas" "1" 19 18 26 23 2233.33333333333 100.000149253954 2204.8 1865.28 339.52
"1005" 2015-12-15 2016-01-03 "84" 1700 "S5" "Narrikup" "2" 19 12 22 17 1700 100 2204.8 1865.28 339.52
"1006" 2015-12-15 2016-01-03 "85" 1666.67 "S5" "Leura" "3" 19 11 18 21 1666.66666666667 99.9998000004 2204.8 1865.28 339.52
"1007" 2015-12-15 2016-01-03 "76" 2166.67 "S5" "Narrikup" "1" 19 22 19 24 2166.66666666667 99.9998461540828 2204.8 1865.28 339.52
"1008" 2015-12-15 2016-01-03 "88" 2033.33 "S5" "Denmark" "3" 19 20 20 21 2033.33333333333 100.000163934695 2204.8 1865.28 339.52
"1009" 2016-02-17 2016-02-17 "104" 1900 "S6" "Leura" "3" 0 0 0 0 0 0 3052.3 3052.3 0
"1010" 2016-02-17 2016-02-17 "93" 1100 "S6" "Woogenellup" "1" 0 0 0 0 0 0 3052.3 3052.3 0
"1011" 2016-02-17 2016-02-17 "96" 1566.67 "S6" "Narrikup" "1" 0 0 0 0 0 0 3052.3 3052.3 0
"1012" 2016-02-17 2016-02-17 "101" 1333.33 "S6" "Narrikup" "2" 0 0 0 0 0 0 3052.3 3052.3 0
"1013" 2016-02-17 2016-02-17 "103" 1433.33 "S6" "Woogenellup" "3" 0 0 0 0 0 0 3052.3 3052.3 0
"1014" 2016-02-17 2016-02-17 "98" 2133.33 "S6" "Monti" "2" 0 0 0 0 0 0 3052.3 3052.3 0
"1015" 2016-02-17 2016-02-17 "92" 1433.33 "S6" "Monti" "1" 0 0 0 0 0 0 3052.3 3052.3 0
"1016" 2016-02-17 2016-02-17 "91" 1533.33 "S6" "Denmark" "1" 0 0 0 0 0 0 3052.3 3052.3 0
"1017" 2016-02-17 2016-02-17 "100" 1033.33 "S6" "Denmark" "2" 0 0 0 0 0 0 3052.3 3052.3 0
"1018" 2016-02-17 2016-02-17 "94" 1000 "S6" "Leura" "1" 0 0 0 0 0 0 3052.3 3052.3 0
"1019" 2016-02-17 2016-02-17 "107" 1500 "S6" "Narrikup" "3" 0 0 0 0 0 0 3052.3 3052.3 0
"1020" 2016-02-17 2016-02-17 "106" 1300 "S6" "Denmark" "3" 0 0 0 0 0 0 3052.3 3052.3 0
"1021" 2016-02-17 2016-02-17 "97" 1700 "S6" "Leura" "2" 0 0 0 0 0 0 3052.3 3052.3 0
"1022" 2016-02-17 2016-02-17 "102" 1766.67 "S6" "Antas" "2" 0 0 0 0 0 0 3052.3 3052.3 0
"1023" 2016-02-17 2016-02-17 "95" 1633.33 "S6" "Antas" "1" 0 0 0 0 0 0 3052.3 3052.3 0
"1024" 2016-02-17 2016-02-17 "108" 1233.33 "S6" "Monti" "3" 0 0 0 0 0 0 3052.3 3052.3 0
"1025" 2016-02-17 2016-02-17 "99" 1533.33 "S6" "Woogenellup" "2" 0 0 0 0 0 0 3052.3 3052.3 0
"1026" 2016-02-17 2016-02-17 "105" 2000 "S6" "Antas" "3" 0 0 0 0 0 0 3052.3 3052.3 0
"1027" 2016-02-17 2016-02-20 "91" 1533.33 "S6" "Denmark" "1" 3 3 2 4 300 19.5652599244781 3109.73 3052.3 57.4299999999998
"1028" 2016-02-17 2016-02-20 "104" 1900 "S6" "Leura" "3" 3 6 3 6 500 26.3157894736842 3109.73 3052.3 57.4299999999998
"1029" 2016-02-17 2016-02-20 "92" 1433.33 "S6" "Monti" "1" 3 1 2 1 133.333333333333 9.30234721476096 3109.73 3052.3 57.4299999999998
"1030" 2016-02-17 2016-02-20 "97" 1700 "S6" "Leura" "2" 3 3 3 3 300 17.6470588235294 3109.73 3052.3 57.4299999999998
"1031" 2016-02-17 2016-02-20 "98" 2133.33 "S6" "Monti" "2" 3 4 2 2 266.666666666667 12.5000195312805 3109.73 3052.3 57.4299999999998
"1032" 2016-02-17 2016-02-20 "103" 1433.33 "S6" "Woogenellup" "3" 3 2 2 1 166.666666666667 11.6279340184512 3109.73 3052.3 57.4299999999998
"1033" 2016-02-17 2016-02-20 "106" 1300 "S6" "Denmark" "3" 3 3 2 5 333.333333333333 25.6410256410256 3109.73 3052.3 57.4299999999998
"1034" 2016-02-17 2016-02-20 "95" 1633.33 "S6" "Antas" "1" 3 3 4 4 366.666666666667 22.4490254061743 3109.73 3052.3 57.4299999999998
"1035" 2016-02-17 2016-02-20 "105" 2000 "S6" "Antas" "3" 3 4 6 3 433.333333333333 21.6666666666667 3109.73 3052.3 57.4299999999998
"1036" 2016-02-17 2016-02-20 "108" 1233.33 "S6" "Monti" "3" 3 0 0 1 33.3333333333333 2.70271000732434 3109.73 3052.3 57.4299999999998
"1037" 2016-02-17 2016-02-20 "99" 1533.33 "S6" "Woogenellup" "2" 3 2 3 4 300 19.5652599244781 3109.73 3052.3 57.4299999999998
"1038" 2016-02-17 2016-02-20 "101" 1333.33 "S6" "Narrikup" "2" 3 3 3 5 366.666666666667 27.5000687501719 3109.73 3052.3 57.4299999999998
"1039" 2016-02-17 2016-02-20 "107" 1500 "S6" "Narrikup" "3" 3 1 2 2 166.666666666667 11.1111111111111 3109.73 3052.3 57.4299999999998
"1040" 2016-02-17 2016-02-20 "100" 1033.33 "S6" "Denmark" "2" 3 1 2 1 133.333333333333 12.9032674298949 3109.73 3052.3 57.4299999999998
"1041" 2016-02-17 2016-02-20 "93" 1100 "S6" "Woogenellup" "1" 3 1 0 1 66.6666666666667 6.06060606060606 3109.73 3052.3 57.4299999999998
"1042" 2016-02-17 2016-02-20 "102" 1766.67 "S6" "Antas" "2" 3 3 3 4 333.333333333333 18.8678889285115 3109.73 3052.3 57.4299999999998
"1043" 2016-02-17 2016-02-20 "96" 1566.67 "S6" "Narrikup" "1" 3 1 1 3 166.666666666667 10.6382752377123 3109.73 3052.3 57.4299999999998
"1044" 2016-02-17 2016-02-20 "94" 1000 "S6" "Leura" "1" 3 5 7 2 466.666666666667 46.6666666666667 3109.73 3052.3 57.4299999999998
"1045" 2016-02-17 2016-02-22 "91" 1533.33 "S6" "Denmark" "1" 5 6 4 9 633.333333333333 41.3044376183426 3147.88 3052.3 95.5799999999999
"1046" 2016-02-17 2016-02-22 "107" 1500 "S6" "Narrikup" "3" 5 3 5 4 400 26.6666666666667 3147.88 3052.3 95.5799999999999
"1047" 2016-02-17 2016-02-22 "97" 1700 "S6" "Leura" "2" 5 11 6 7 800 47.0588235294118 3147.88 3052.3 95.5799999999999
"1048" 2016-02-17 2016-02-22 "106" 1300 "S6" "Denmark" "3" 5 7 4 10 700 53.8461538461538 3147.88 3052.3 95.5799999999999
"1049" 2016-02-17 2016-02-22 "101" 1333.33 "S6" "Narrikup" "2" 5 7 9 10 866.666666666667 65.0001625004063 3147.88 3052.3 95.5799999999999
"1050" 2016-02-17 2016-02-22 "99" 1533.33 "S6" "Woogenellup" "2" 5 5 6 8 633.333333333333 41.3044376183426 3147.88 3052.3 95.5799999999999
"1051" 2016-02-17 2016-02-22 "98" 2133.33 "S6" "Monti" "2" 5 8 3 4 500 23.437536621151 3147.88 3052.3 95.5799999999999
"1052" 2016-02-17 2016-02-22 "103" 1433.33 "S6" "Woogenellup" "3" 5 5 4 3 400 27.9070416442829 3147.88 3052.3 95.5799999999999
"1053" 2016-02-17 2016-02-22 "92" 1433.33 "S6" "Monti" "1" 5 2 5 3 333.333333333333 23.2558680369024 3147.88 3052.3 95.5799999999999
"1054" 2016-02-17 2016-02-22 "108" 1233.33 "S6" "Monti" "3" 5 0 2 2 133.333333333333 10.8108400292974 3147.88 3052.3 95.5799999999999
"1055" 2016-02-17 2016-02-22 "96" 1566.67 "S6" "Narrikup" "1" 5 3 3 6 400 25.5318605705094 3147.88 3052.3 95.5799999999999
"1056" 2016-02-17 2016-02-22 "100" 1033.33 "S6" "Denmark" "2" 5 3 4 3 333.333333333333 32.2581685747373 3147.88 3052.3 95.5799999999999
"1057" 2016-02-17 2016-02-22 "93" 1100 "S6" "Woogenellup" "1" 5 3 0 2 166.666666666667 15.1515151515152 3147.88 3052.3 95.5799999999999
"1058" 2016-02-17 2016-02-22 "95" 1633.33 "S6" "Antas" "1" 5 7 9 8 800 48.9796917952894 3147.88 3052.3 95.5799999999999
"1059" 2016-02-17 2016-02-22 "104" 1900 "S6" "Leura" "3" 5 13 7 13 1100 57.8947368421053 3147.88 3052.3 95.5799999999999
"1060" 2016-02-17 2016-02-22 "94" 1000 "S6" "Leura" "1" 5 11 15 5 1033.33333333333 103.333333333333 3147.88 3052.3 95.5799999999999
"1061" 2016-02-17 2016-02-22 "105" 2000 "S6" "Antas" "3" 5 9 13 7 966.666666666667 48.3333333333333 3147.88 3052.3 95.5799999999999
"1062" 2016-02-17 2016-02-22 "102" 1766.67 "S6" "Antas" "2" 5 4 6 9 633.333333333333 35.8489889641718 3147.88 3052.3 95.5799999999999
"1063" 2016-02-17 2016-02-24 "98" 2133.33 "S6" "Monti" "2" 7 10 11 9 1000 46.8750732423019 3188.91 3052.3 136.61
"1064" 2016-02-17 2016-02-24 "101" 1333.33 "S6" "Narrikup" "2" 7 11 11 13 1166.66666666667 87.5002187505469 3188.91 3052.3 136.61
"1065" 2016-02-17 2016-02-24 "106" 1300 "S6" "Denmark" "3" 7 10 10 9 966.666666666667 74.3589743589744 3188.91 3052.3 136.61
"1066" 2016-02-17 2016-02-24 "97" 1700 "S6" "Leura" "2" 7 12 8 9 966.666666666667 56.8627450980392 3188.91 3052.3 136.61
"1067" 2016-02-17 2016-02-24 "102" 1766.67 "S6" "Antas" "2" 7 9 11 6 866.666666666667 49.0565112141298 3188.91 3052.3 136.61
"1068" 2016-02-17 2016-02-24 "108" 1233.33 "S6" "Monti" "3" 7 4 7 7 600 48.6487801318382 3188.91 3052.3 136.61
"1069" 2016-02-17 2016-02-24 "93" 1100 "S6" "Woogenellup" "1" 7 14 7 12 1100 100 3188.91 3052.3 136.61
"1070" 2016-02-17 2016-02-24 "100" 1033.33 "S6" "Denmark" "2" 7 13 8 13 1133.33333333333 109.677773154107 3188.91 3052.3 136.61
"1071" 2016-02-17 2016-02-24 "105" 2000 "S6" "Antas" "3" 7 8 10 10 933.333333333333 46.6666666666667 3188.91 3052.3 136.61
"1072" 2016-02-17 2016-02-24 "92" 1433.33 "S6" "Monti" "1" 7 6 8 9 766.666666666667 53.4884964848755 3188.91 3052.3 136.61
"1073" 2016-02-17 2016-02-24 "103" 1433.33 "S6" "Woogenellup" "3" 7 15 15 16 1533.33333333333 106.976992969751 3188.91 3052.3 136.61
"1074" 2016-02-17 2016-02-24 "107" 1500 "S6" "Narrikup" "3" 7 11 15 13 1300 86.6666666666667 3188.91 3052.3 136.61
"1075" 2016-02-17 2016-02-24 "99" 1533.33 "S6" "Woogenellup" "2" 7 20 10 13 1433.33333333333 93.4784640836176 3188.91 3052.3 136.61
"1076" 2016-02-17 2016-02-24 "104" 1900 "S6" "Leura" "3" 7 12 13 17 1400 73.6842105263158 3188.91 3052.3 136.61
"1077" 2016-02-17 2016-02-24 "96" 1566.67 "S6" "Narrikup" "1" 7 22 17 12 1700 108.510407424665 3188.91 3052.3 136.61
"1078" 2016-02-17 2016-02-24 "94" 1000 "S6" "Leura" "1" 7 8 10 7 833.333333333333 83.3333333333333 3188.91 3052.3 136.61
"1079" 2016-02-17 2016-02-24 "95" 1633.33 "S6" "Antas" "1" 7 10 12 10 1066.66666666667 65.3062557270525 3188.91 3052.3 136.61
"1080" 2016-02-17 2016-02-24 "91" 1533.33 "S6" "Denmark" "1" 7 8 10 14 1066.66666666667 69.5653686203666 3188.91 3052.3 136.61
"1081" 2016-02-17 2016-02-26 "106" 1300 "S6" "Denmark" "3" 9 12 8 8 933.333333333333 71.7948717948718 3231.4 3052.3 179.1
"1082" 2016-02-17 2016-02-26 "92" 1433.33 "S6" "Monti" "1" 9 8 7 9 800 55.8140832885658 3231.4 3052.3 179.1
"1083" 2016-02-17 2016-02-26 "94" 1000 "S6" "Leura" "1" 9 9 16 17 1400 140 3231.4 3052.3 179.1
"1084" 2016-02-17 2016-02-26 "108" 1233.33 "S6" "Monti" "3" 9 4 6 7 566.666666666667 45.9460701245139 3231.4 3052.3 179.1
"1085" 2016-02-17 2016-02-26 "97" 1700 "S6" "Leura" "2" 9 18 17 17 1733.33333333333 101.960784313725 3231.4 3052.3 179.1
"1086" 2016-02-17 2016-02-26 "104" 1900 "S6" "Leura" "3" 9 17 22 22 2033.33333333333 107.017543859649 3231.4 3052.3 179.1
"1087" 2016-02-17 2016-02-26 "102" 1766.67 "S6" "Antas" "2" 9 16 16 13 1500 84.9055001783016 3231.4 3052.3 179.1
"1088" 2016-02-17 2016-02-26 "95" 1633.33 "S6" "Antas" "1" 9 10 18 17 1500 91.8369221161676 3231.4 3052.3 179.1
"1089" 2016-02-17 2016-02-26 "100" 1033.33 "S6" "Denmark" "2" 9 11 9 8 933.333333333333 90.3228720092646 3231.4 3052.3 179.1
"1090" 2016-02-17 2016-02-26 "99" 1533.33 "S6" "Woogenellup" "2" 9 10 11 6 900 58.6957797734343 3231.4 3052.3 179.1
"1091" 2016-02-17 2016-02-26 "93" 1100 "S6" "Woogenellup" "1" 9 12 11 10 1100 100 3231.4 3052.3 179.1
"1092" 2016-02-17 2016-02-26 "96" 1566.67 "S6" "Narrikup" "1" 9 9 12 14 1166.66666666667 74.4679266639858 3231.4 3052.3 179.1
"1093" 2016-02-17 2016-02-26 "103" 1433.33 "S6" "Woogenellup" "3" 9 11 8 10 966.666666666667 67.442017307017 3231.4 3052.3 179.1
"1094" 2016-02-17 2016-02-26 "101" 1333.33 "S6" "Narrikup" "2" 9 6 10 10 866.666666666667 65.0001625004063 3231.4 3052.3 179.1
"1095" 2016-02-17 2016-02-26 "98" 2133.33 "S6" "Monti" "2" 9 7 10 8 833.333333333333 39.0625610352516 3231.4 3052.3 179.1
"1096" 2016-02-17 2016-02-26 "91" 1533.33 "S6" "Denmark" "1" 9 18 19 19 1866.66666666667 121.739395085642 3231.4 3052.3 179.1
"1097" 2016-02-17 2016-02-26 "105" 2000 "S6" "Antas" "3" 9 23 13 20 1866.66666666667 93.3333333333333 3231.4 3052.3 179.1
"1098" 2016-02-17 2016-02-26 "107" 1500 "S6" "Narrikup" "3" 9 11 10 7 933.333333333333 62.2222222222222 3231.4 3052.3 179.1
"1099" 2016-02-17 2016-02-28 "91" 1533.33 "S6" "Denmark" "1" 11 21 20 15 1866.66666666667 121.739395085642 3274.2 3052.3 221.9
"1100" 2016-02-17 2016-02-28 "104" 1900 "S6" "Leura" "3" 11 10 10 9 966.666666666667 50.8771929824561 3274.2 3052.3 221.9
"1101" 2016-02-17 2016-02-28 "92" 1433.33 "S6" "Monti" "1" 11 10 7 8 833.333333333333 58.139670092256 3274.2 3052.3 221.9
"1102" 2016-02-17 2016-02-28 "103" 1433.33 "S6" "Woogenellup" "3" 11 14 15 9 1266.66666666667 88.3722985402292 3274.2 3052.3 221.9
"1103" 2016-02-17 2016-02-28 "94" 1000 "S6" "Leura" "1" 11 10 12 13 1166.66666666667 116.666666666667 3274.2 3052.3 221.9
"1104" 2016-02-17 2016-02-28 "96" 1566.67 "S6" "Narrikup" "1" 11 8 12 11 1033.33333333333 65.957306473816 3274.2 3052.3 221.9
"1105" 2016-02-17 2016-02-28 "97" 1700 "S6" "Leura" "2" 11 15 16 18 1633.33333333333 96.078431372549 3274.2 3052.3 221.9
"1106" 2016-02-17 2016-02-28 "98" 2133.33 "S6" "Monti" "2" 11 12 20 14 1533.33333333333 71.875112304863 3274.2 3052.3 221.9
"1107" 2016-02-17 2016-02-28 "105" 2000 "S6" "Antas" "3" 11 17 13 18 1600 80 3274.2 3052.3 221.9
"1108" 2016-02-17 2016-02-28 "106" 1300 "S6" "Denmark" "3" 11 14 13 8 1166.66666666667 89.7435897435897 3274.2 3052.3 221.9
"1109" 2016-02-17 2016-02-28 "107" 1500 "S6" "Narrikup" "3" 11 15 6 10 1033.33333333333 68.8888888888889 3274.2 3052.3 221.9
"1110" 2016-02-17 2016-02-28 "95" 1633.33 "S6" "Antas" "1" 11 16 13 16 1500 91.8369221161676 3274.2 3052.3 221.9
"1111" 2016-02-17 2016-02-28 "100" 1033.33 "S6" "Denmark" "2" 11 11 12 13 1200 116.129406869054 3274.2 3052.3 221.9
"1112" 2016-02-17 2016-02-28 "99" 1533.33 "S6" "Woogenellup" "2" 11 13 12 15 1333.33333333333 86.9567107754582 3274.2 3052.3 221.9
"1113" 2016-02-17 2016-02-28 "108" 1233.33 "S6" "Monti" "3" 11 9 9 8 866.666666666667 70.2704601904329 3274.2 3052.3 221.9
"1114" 2016-02-17 2016-02-28 "102" 1766.67 "S6" "Antas" "2" 11 16 10 13 1300 73.5847668211947 3274.2 3052.3 221.9
"1115" 2016-02-17 2016-02-28 "93" 1100 "S6" "Woogenellup" "1" 11 12 11 9 1066.66666666667 96.969696969697 3274.2 3052.3 221.9
"1116" 2016-02-17 2016-02-28 "101" 1333.33 "S6" "Narrikup" "2" 11 11 11 14 1200 90.0002250005625 3274.2 3052.3 221.9
"1117" 2016-02-17 2016-03-01 "100" 1033.33 "S6" "Denmark" "2" 13 9 10 11 1000 96.774505724212 3307.45 3052.3 255.15
"1118" 2016-02-17 2016-03-01 "105" 2000 "S6" "Antas" "3" 13 15 21 25 2033.33333333333 101.666666666667 3307.45 3052.3 255.15
"1119" 2016-02-17 2016-03-01 "98" 2133.33 "S6" "Monti" "2" 13 17 22 26 2166.66666666667 101.562658691654 3307.45 3052.3 255.15
"1120" 2016-02-17 2016-03-01 "97" 1700 "S6" "Leura" "2" 13 12 18 20 1666.66666666667 98.0392156862745 3307.45 3052.3 255.15
"1121" 2016-02-17 2016-03-01 "102" 1766.67 "S6" "Antas" "2" 13 17 18 17 1733.33333333333 98.1130224282596 3307.45 3052.3 255.15
"1122" 2016-02-17 2016-03-01 "107" 1500 "S6" "Narrikup" "3" 13 13 13 18 1466.66666666667 97.7777777777778 3307.45 3052.3 255.15
"1123" 2016-02-17 2016-03-01 "91" 1533.33 "S6" "Denmark" "1" 13 20 15 11 1533.33333333333 100.000217391777 3307.45 3052.3 255.15
"1124" 2016-02-17 2016-03-01 "92" 1433.33 "S6" "Monti" "1" 13 17 14 13 1466.66666666667 102.325819362371 3307.45 3052.3 255.15
"1125" 2016-02-17 2016-03-01 "101" 1333.33 "S6" "Narrikup" "2" 13 13 13 15 1366.66666666667 102.500256250641 3307.45 3052.3 255.15
"1126" 2016-02-17 2016-03-01 "103" 1433.33 "S6" "Woogenellup" "3" 13 12 12 16 1333.33333333333 93.0234721476096 3307.45 3052.3 255.15
"1127" 2016-02-17 2016-03-01 "108" 1233.33 "S6" "Monti" "3" 13 12 8 15 1166.66666666667 94.594850256352 3307.45 3052.3 255.15
"1128" 2016-02-17 2016-03-01 "106" 1300 "S6" "Denmark" "3" 13 13 11 15 1300 100 3307.45 3052.3 255.15
"1129" 2016-02-17 2016-03-01 "96" 1566.67 "S6" "Narrikup" "1" 13 14 15 18 1566.66666666667 99.9997872344952 3307.45 3052.3 255.15
"1130" 2016-02-17 2016-03-01 "93" 1100 "S6" "Woogenellup" "1" 13 14 10 10 1133.33333333333 103.030303030303 3307.45 3052.3 255.15
"1131" 2016-02-17 2016-03-01 "99" 1533.33 "S6" "Woogenellup" "2" 13 14 14 18 1533.33333333333 100.000217391777 3307.45 3052.3 255.15
"1132" 2016-02-17 2016-03-01 "104" 1900 "S6" "Leura" "3" 13 16 19 22 1900 100 3307.45 3052.3 255.15
"1133" 2016-02-17 2016-03-01 "95" 1633.33 "S6" "Antas" "1" 13 14 15 20 1633.33333333333 100.000204082049 3307.45 3052.3 255.15
"1134" 2016-02-17 2016-03-01 "94" 1000 "S6" "Leura" "1" 13 7 10 13 1000 100 3307.45 3052.3 255.15
"1135" 2016-02-17 2016-03-04 "98" 2133.33 "S6" "Monti" "2" 16 17 21 26 2133.33333333333 100.000156250244 3362.31 3052.3 310.01
"1136" 2016-02-17 2016-03-04 "96" 1566.67 "S6" "Narrikup" "1" 16 14 15 18 1566.66666666667 99.9997872344952 3362.31 3052.3 310.01
"1137" 2016-02-17 2016-03-04 "91" 1533.33 "S6" "Denmark" "1" 16 20 15 11 1533.33333333333 100.000217391777 3362.31 3052.3 310.01
"1138" 2016-02-17 2016-03-04 "105" 2000 "S6" "Antas" "3" 16 17 21 25 2100 105 3362.31 3052.3 310.01
"1139" 2016-02-17 2016-03-04 "93" 1100 "S6" "Woogenellup" "1" 16 14 10 9 1100 100 3362.31 3052.3 310.01
"1140" 2016-02-17 2016-03-04 "108" 1233.33 "S6" "Monti" "3" 16 12 10 15 1233.33333333333 100.000270271001 3362.31 3052.3 310.01
"1141" 2016-02-17 2016-03-04 "103" 1433.33 "S6" "Woogenellup" "3" 16 12 15 16 1433.33333333333 100.00023255868 3362.31 3052.3 310.01
"1142" 2016-02-17 2016-03-04 "101" 1333.33 "S6" "Narrikup" "2" 16 12 13 15 1333.33333333333 100.000250000625 3362.31 3052.3 310.01
"1143" 2016-02-17 2016-03-04 "106" 1300 "S6" "Denmark" "3" 16 13 11 15 1300 100 3362.31 3052.3 310.01
"1144" 2016-02-17 2016-03-04 "97" 1700 "S6" "Leura" "2" 16 13 18 20 1700 100 3362.31 3052.3 310.01
"1145" 2016-02-17 2016-03-04 "94" 1000 "S6" "Leura" "1" 16 8 10 12 1000 100 3362.31 3052.3 310.01
"1146" 2016-02-17 2016-03-04 "102" 1766.67 "S6" "Antas" "2" 16 20 18 17 1833.33333333333 103.773389106813 3362.31 3052.3 310.01
"1147" 2016-02-17 2016-03-04 "95" 1633.33 "S6" "Antas" "1" 16 18 15 20 1766.66666666667 108.163486047931 3362.31 3052.3 310.01
"1148" 2016-02-17 2016-03-04 "107" 1500 "S6" "Narrikup" "3" 16 14 12 19 1500 100 3362.31 3052.3 310.01
"1149" 2016-02-17 2016-03-04 "104" 1900 "S6" "Leura" "3" 16 16 19 22 1900 100 3362.31 3052.3 310.01
"1150" 2016-02-17 2016-03-04 "100" 1033.33 "S6" "Denmark" "2" 16 10 10 11 1033.33333333333 100.000322581686 3362.31 3052.3 310.01
"1151" 2016-02-17 2016-03-04 "99" 1533.33 "S6" "Woogenellup" "2" 16 14 14 18 1533.33333333333 100.000217391777 3362.31 3052.3 310.01
"1152" 2016-02-17 2016-03-04 "92" 1433.33 "S6" "Monti" "1" 16 17 14 12 1433.33333333333 100.00023255868 3362.31 3052.3 310.01
"1153" 2016-02-17 2016-03-07 "104" 1900 "S6" "Leura" "3" 19 16 19 22 1900 100 3421.92 3052.3 369.62
