Cultivar 	Wavelength	Absorbance
Narrikup	3174.27975	0.03686
Narrikup	3172.35127	0.03666
Narrikup	3170.42279	0.03644
Narrikup	3168.49431	0.03623
Narrikup	3166.56582	0.03603
Narrikup	3164.63734	0.03582
Narrikup	3162.70886	0.03559
Narrikup	3160.78038	0.03538
Narrikup	3158.8519	0.03517
Narrikup	3156.92342	0.03495
Narrikup	3154.99494	0.03472
Narrikup	3153.06646	0.0345
Narrikup	3151.13798	0.03428
Narrikup	3149.20949	0.03408
Narrikup	3147.28101	0.03386
Narrikup	3145.35253	0.03364
Narrikup	3143.42405	0.03342
Narrikup	3141.49557	0.03321
Narrikup	3139.56709	0.03301
Narrikup	3137.63861	0.03282
Narrikup	3135.71013	0.03262
Narrikup	3133.78165	0.03238
Narrikup	3131.85317	0.03212
Narrikup	3129.92468	0.0319
Narrikup	3127.9962	0.03172
Narrikup	3126.06772	0.03154
Narrikup	3124.13924	0.03133
Narrikup	3122.21076	0.0311
Narrikup	3120.28228	0.03088
Narrikup	3118.3538	0.03067
Narrikup	3116.42532	0.03048
Narrikup	3114.49684	0.03029
Narrikup	3112.56836	0.03009
Narrikup	3110.63987	0.0299
Narrikup	3108.71139	0.02971
Narrikup	3106.78291	0.02953
Narrikup	3104.85443	0.02934
Narrikup	3102.92595	0.02916
Narrikup	3100.99747	0.02898
Narrikup	3099.06899	0.02881
Narrikup	3097.14051	0.02868
Narrikup	3095.21203	0.02855
Narrikup	3093.28355	0.0284
Narrikup	3091.35506	0.02824
Narrikup	3089.42658	0.02808
Narrikup	3087.4981	0.0279
Narrikup	3085.56962	0.02773
Narrikup	3083.64114	0.02759
Narrikup	3081.71266	0.02746
Narrikup	3079.78418	0.0273
Narrikup	3077.8557	0.02712
Narrikup	3075.92722	0.02695
Narrikup	3073.99874	0.02681
Narrikup	3072.07025	0.02669
Narrikup	3070.14177	0.02656
Narrikup	3068.21329	0.02642
Narrikup	3066.28481	0.02626
Narrikup	3064.35633	0.02607
Narrikup	3062.42785	0.02588
Narrikup	3060.49937	0.02574
Narrikup	3058.57089	0.0256
Narrikup	3056.64241	0.02544
Narrikup	3054.71393	0.02527
Narrikup	3052.78544	0.0251
Narrikup	3050.85696	0.02494
Narrikup	3048.92848	0.02478
Narrikup	3047	0.02462
Narrikup	3045.07152	0.02446
Narrikup	3043.14304	0.02433
Narrikup	3041.21456	0.02419
Narrikup	3039.28608	0.02405
Narrikup	3037.3576	0.0239
Narrikup	3035.42912	0.02375
Narrikup	3033.50063	0.02362
Narrikup	3031.57215	0.02351
Narrikup	3029.64367	0.02339
Narrikup	3027.71519	0.02328
Narrikup	3025.78671	0.02319
Narrikup	3023.85823	0.02313
Narrikup	3021.92975	0.02306
Narrikup	3020.00127	0.02296
Narrikup	3018.07279	0.02288
Narrikup	3016.14431	0.02287
Narrikup	3014.21582	0.0229
Narrikup	3012.28734	0.02292
Narrikup	3010.35886	0.02292
Narrikup	3008.43038	0.02293
Narrikup	3006.5019	0.02296
Narrikup	3004.57342	0.02301
Narrikup	3002.64494	0.0231
Narrikup	3000.71646	0.0232
Narrikup	2998.78798	0.02332
Narrikup	2996.85949	0.02345
Narrikup	2994.93101	0.02361
Narrikup	2993.00253	0.02379
Narrikup	2991.07405	0.02397
Narrikup	2989.14557	0.02416
Narrikup	2987.21709	0.02437
Narrikup	2985.28861	0.0246
Narrikup	2983.36013	0.02484
Narrikup	2981.43165	0.02508
Narrikup	2979.50317	0.02533
Narrikup	2977.57468	0.02564
Narrikup	2975.6462	0.02605
Narrikup	2973.71772	0.02655
Narrikup	2971.78924	0.02716
Narrikup	2969.86076	0.02786
Narrikup	2967.93228	0.02864
Narrikup	2966.0038	0.02948
Narrikup	2964.07532	0.03036
Narrikup	2962.14684	0.0313
Narrikup	2960.21836	0.03229
Narrikup	2958.28987	0.03331
Narrikup	2956.36139	0.03435
Narrikup	2954.43291	0.03542
Narrikup	2952.50443	0.03655
Narrikup	2950.57595	0.03771
Narrikup	2948.64747	0.0389
Narrikup	2946.71899	0.04013
Narrikup	2944.79051	0.04142
Narrikup	2942.86203	0.04275
Narrikup	2940.93355	0.04411
Narrikup	2939.00506	0.04545
Narrikup	2937.07658	0.04673
Narrikup	2935.1481	0.04793
Narrikup	2933.21962	0.049
Narrikup	2931.29114	0.04989
Narrikup	2929.36266	0.05054
Narrikup	2927.43418	0.05092
Narrikup	2925.5057	0.05103
Narrikup	2923.57722	0.05083
Narrikup	2921.64874	0.05028
Narrikup	2919.72025	0.04929
Narrikup	2917.79177	0.04778
Narrikup	2915.86329	0.04589
Narrikup	2913.93481	0.04393
Narrikup	2912.00633	0.04221
Narrikup	2910.07785	0.04083
Narrikup	2908.14937	0.0397
Narrikup	2906.22089	0.03872
Narrikup	2904.29241	0.03784
Narrikup	2902.36393	0.03703
Narrikup	2900.43544	0.03623
Narrikup	2898.50696	0.03544
Narrikup	2896.57848	0.03468
Narrikup	2894.65	0.03396
Narrikup	2892.72152	0.03327
Narrikup	2890.79304	0.03261
Narrikup	2888.86456	0.032
Narrikup	2886.93608	0.03146
Narrikup	2885.0076	0.031
Narrikup	2883.07912	0.03064
Narrikup	2881.15063	0.03041
Narrikup	2879.22215	0.03035
Narrikup	2877.29367	0.03043
Narrikup	2875.36519	0.03066
Narrikup	2873.43671	0.03103
Narrikup	2871.50823	0.0315
Narrikup	2869.57975	0.03203
Narrikup	2867.65127	0.03265
Narrikup	2865.72279	0.03336
Narrikup	2863.7943	0.03417
Narrikup	2861.86582	0.03504
Narrikup	2859.93734	0.03584
Narrikup	2858.00886	0.03649
Narrikup	2856.08038	0.03694
Narrikup	2854.1519	0.03709
Narrikup	2852.22342	0.03677
Narrikup	2850.29494	0.03566
Narrikup	2848.36646	0.03371
Narrikup	2846.43798	0.0314
Narrikup	2844.50949	0.02926
Narrikup	2842.58101	0.02745
Narrikup	2840.65253	0.02597
Narrikup	2838.72405	0.02478
Narrikup	2836.79557	0.02381
Narrikup	2834.86709	0.02305
Narrikup	2832.93861	0.02246
Narrikup	2831.01013	0.02198
Narrikup	2829.08165	0.02159
Narrikup	2827.15317	0.02127
Narrikup	2825.22468	0.02099
Narrikup	2823.2962	0.02074
Narrikup	2821.36772	0.02053
Narrikup	2819.43924	0.02033
Narrikup	2817.51076	0.02013
Narrikup	2815.58228	0.01994
Narrikup	2813.6538	0.01976
Narrikup	2811.72532	0.0196
Narrikup	2809.79684	0.01943
Narrikup	2807.86836	0.01927
Narrikup	2805.93987	0.01911
Narrikup	2804.01139	0.01897
Narrikup	2802.08291	0.01885
Narrikup	2800.15443	0.01873
Narrikup	2798.22595	0.01861
Narrikup	2796.29747	0.01852
Narrikup	2794.36899	0.01842
Narrikup	2792.44051	0.01832
Narrikup	2790.51203	0.01822
Narrikup	2788.58355	0.01814
Narrikup	2786.65506	0.01805
Narrikup	2784.72658	0.01795
Narrikup	2782.7981	0.01784
Narrikup	2780.86962	0.01774
Narrikup	2778.94114	0.01766
Narrikup	2777.01266	0.01758
Narrikup	2775.08418	0.01752
Narrikup	2773.1557	0.01746
Narrikup	2771.22722	0.01741
Narrikup	2769.29874	0.01735
Narrikup	2767.37025	0.01731
Narrikup	2765.44177	0.01725
Narrikup	2763.51329	0.0172
Narrikup	2761.58481	0.01715
Narrikup	2759.65633	0.0171
Narrikup	2757.72785	0.01705
Narrikup	2755.79937	0.01701
Narrikup	2753.87089	0.01699
Narrikup	2751.94241	0.01696
Narrikup	2750.01393	0.01692
Narrikup	2748.08544	0.01687
Narrikup	2746.15696	0.01683
Narrikup	2744.22848	0.0168
Narrikup	2742.3	0.01677
Narrikup	2740.37152	0.01673
Narrikup	2738.44304	0.01669
Narrikup	2736.51456	0.01664
Narrikup	2734.58608	0.01659
Narrikup	2732.6576	0.01654
Narrikup	2730.72912	0.01651
Narrikup	2728.80063	0.01647
Narrikup	2726.87215	0.01642
Narrikup	2724.94367	0.01637
Narrikup	2723.01519	0.01633
Narrikup	2721.08671	0.01631
Narrikup	2719.15823	0.01627
Narrikup	2717.22975	0.01622
Narrikup	2715.30127	0.01617
Narrikup	2713.37279	0.01611
Narrikup	2711.4443	0.01604
Narrikup	2709.51582	0.01598
Narrikup	2707.58734	0.01593
Narrikup	2705.65886	0.01588
Narrikup	2703.73038	0.01582
Narrikup	2701.8019	0.01577
Narrikup	2699.87342	0.01572
Narrikup	2697.94494	0.01566
Narrikup	2696.01646	0.01561
Narrikup	2694.08798	0.01555
Narrikup	2692.15949	0.01548
Narrikup	2690.23101	0.01539
Narrikup	2688.30253	0.01532
Narrikup	2686.37405	0.01528
Narrikup	2684.44557	0.01523
Narrikup	2682.51709	0.01519
Narrikup	2680.58861	0.01514
Narrikup	2678.66013	0.01508
Narrikup	2676.73165	0.01502
Narrikup	2674.80317	0.01496
Narrikup	2672.87468	0.0149
Narrikup	2670.9462	0.01485
Narrikup	2669.01772	0.01479
Narrikup	2667.08924	0.01472
Narrikup	2665.16076	0.01467
Narrikup	2663.23228	0.01463
Narrikup	2661.3038	0.01458
Narrikup	2659.37532	0.01452
Narrikup	2657.44684	0.01446
Narrikup	2655.51836	0.01441
Narrikup	2653.58987	0.01435
Narrikup	2651.66139	0.01429
Narrikup	2649.73291	0.01422
Narrikup	2647.80443	0.01417
Narrikup	2645.87595	0.01411
Narrikup	2643.94747	0.01406
Narrikup	2642.01899	0.01401
Narrikup	2640.09051	0.01396
Narrikup	2638.16203	0.01391
Narrikup	2636.23355	0.01388
Narrikup	2634.30506	0.01385
Narrikup	2632.37658	0.01381
Narrikup	2630.4481	0.01375
Narrikup	2628.51962	0.01369
Narrikup	2626.59114	0.01361
Narrikup	2624.66266	0.01355
Narrikup	2622.73418	0.0135
Narrikup	2620.8057	0.01345
Narrikup	2618.87722	0.01339
Narrikup	2616.94874	0.01334
Narrikup	2615.02025	0.01331
Narrikup	2613.09177	0.01328
Narrikup	2611.16329	0.01324
Narrikup	2609.23481	0.01318
Narrikup	2607.30633	0.01313
Narrikup	2605.37785	0.01309
Narrikup	2603.44937	0.01305
Narrikup	2601.52089	0.013
Narrikup	2599.59241	0.01295
Narrikup	2597.66393	0.01292
Narrikup	2595.73544	0.01289
Narrikup	2593.80696	0.01284
Narrikup	2591.87848	0.01279
Narrikup	2589.95	0.01273
Narrikup	2588.02152	0.01266
Narrikup	2586.09304	0.0126
Narrikup	2584.16456	0.01255
Narrikup	2582.23608	0.01253
Narrikup	2580.3076	0.01251
Narrikup	2578.37911	0.01249
Narrikup	2576.45063	0.01246
Narrikup	2574.52215	0.01243
Narrikup	2572.59367	0.01239
Narrikup	2570.66519	0.01233
Narrikup	2568.73671	0.01228
Narrikup	2566.80823	0.01223
Narrikup	2564.87975	0.01219
Narrikup	2562.95127	0.01216
Narrikup	2561.02279	0.01214
Narrikup	2559.0943	0.0121
Narrikup	2557.16582	0.01205
Narrikup	2555.23734	0.01201
Narrikup	2553.30886	0.01196
Narrikup	2551.38038	0.01192
Narrikup	2549.4519	0.01189
Narrikup	2547.52342	0.01187
Narrikup	2545.59494	0.01185
Narrikup	2543.66646	0.01183
Narrikup	2541.73798	0.01179
Narrikup	2539.80949	0.01174
Narrikup	2537.88101	0.0117
Narrikup	2535.95253	0.01167
Narrikup	2534.02405	0.01166
Narrikup	2532.09557	0.01164
Narrikup	2530.16709	0.0116
Narrikup	2528.23861	0.01156
Narrikup	2526.31013	0.01152
Narrikup	2524.38165	0.01149
Narrikup	2522.45317	0.01146
Narrikup	2520.52468	0.01143
Narrikup	2518.5962	0.01139
Narrikup	2516.66772	0.01135
Narrikup	2514.73924	0.01134
Narrikup	2512.81076	0.01133
Narrikup	2510.88228	0.01132
Narrikup	2508.9538	0.01128
Narrikup	2507.02532	0.01123
Narrikup	2505.09684	0.01119
Narrikup	2503.16836	0.01116
Narrikup	2501.23987	0.01113
Narrikup	2499.31139	0.0111
Narrikup	2497.38291	0.01106
Narrikup	2495.45443	0.01104
Narrikup	2493.52595	0.01102
Narrikup	2491.59747	0.01099
Narrikup	2489.66899	0.01095
Narrikup	2487.74051	0.01091
Narrikup	2485.81203	0.01086
Narrikup	2483.88355	0.01082
Narrikup	2481.95506	0.01079
Narrikup	2480.02658	0.01079
Narrikup	2478.0981	0.01078
Narrikup	2476.16962	0.01076
Narrikup	2474.24114	0.01071
Narrikup	2472.31266	0.01068
Narrikup	2470.38418	0.01065
Narrikup	2468.4557	0.01065
Narrikup	2466.52722	0.01065
Narrikup	2464.59874	0.01064
Narrikup	2462.67025	0.01062
Narrikup	2460.74177	0.01057
Narrikup	2458.81329	0.01051
Narrikup	2456.88481	0.01046
Narrikup	2454.95633	0.01046
Narrikup	2453.02785	0.01046
Narrikup	2451.09937	0.01043
Narrikup	2449.17089	0.01041
Narrikup	2447.24241	0.01038
Narrikup	2445.31393	0.01037
Narrikup	2443.38544	0.01035
Narrikup	2441.45696	0.01034
Narrikup	2439.52848	0.01033
Narrikup	2437.6	0.01031
Narrikup	2435.67152	0.01029
Narrikup	2433.74304	0.01028
Narrikup	2431.81456	0.01024
Narrikup	2429.88608	0.01021
Narrikup	2427.9576	0.0102
Narrikup	2426.02911	0.01019
Narrikup	2424.10063	0.01017
Narrikup	2422.17215	0.01014
Narrikup	2420.24367	0.01012
Narrikup	2418.31519	0.01009
Narrikup	2416.38671	0.01007
Narrikup	2414.45823	0.01005
Narrikup	2412.52975	0.01004
Narrikup	2410.60127	0.01002
Narrikup	2408.67279	0.01001
Narrikup	2406.7443	0.01
Narrikup	2404.81582	0.00999
Narrikup	2402.88734	0.00997
Narrikup	2400.95886	0.00996
Narrikup	2399.03038	0.00993
Narrikup	2397.1019	0.0099
Narrikup	2395.17342	0.00989
Narrikup	2393.24494	0.00989
Narrikup	2391.31646	0.00989
Narrikup	2389.38798	0.00988
Narrikup	2387.45949	0.00988
Narrikup	2385.53101	0.00993
Narrikup	2383.60253	0.00999
Narrikup	2381.67405	0.01006
Narrikup	2379.74557	0.01012
Narrikup	2377.81709	0.01017
Narrikup	2375.88861	0.01023
Narrikup	2373.96013	0.01027
Narrikup	2372.03165	0.0103
Narrikup	2370.10317	0.0103
Narrikup	2368.17468	0.01007
Narrikup	2366.2462	0.0095
Narrikup	2364.31772	0.00895
Narrikup	2362.38924	0.0089
Narrikup	2360.46076	0.00922
Narrikup	2358.53228	0.00949
Narrikup	2356.6038	0.00975
Narrikup	2354.67532	0.00991
Narrikup	2352.74684	0.00987
Narrikup	2350.81836	0.00986
Narrikup	2348.88987	0.00991
Narrikup	2346.96139	0.00993
Narrikup	2345.03291	0.00986
Narrikup	2343.10443	0.00976
Narrikup	2341.17595	0.00966
Narrikup	2339.24747	0.00955
Narrikup	2337.31899	0.00961
Narrikup	2335.39051	0.00988
Narrikup	2333.46203	0.01004
Narrikup	2331.53355	0.00988
Narrikup	2329.60506	0.00966
Narrikup	2327.67658	0.00963
Narrikup	2325.7481	0.00972
Narrikup	2323.81962	0.00977
Narrikup	2321.89114	0.00975
Narrikup	2319.96266	0.00974
Narrikup	2318.03418	0.0098
Narrikup	2316.1057	0.00982
Narrikup	2314.17722	0.00982
Narrikup	2312.24874	0.00984
Narrikup	2310.32025	0.00984
Narrikup	2308.39177	0.0098
Narrikup	2306.46329	0.00974
Narrikup	2304.53481	0.00968
Narrikup	2302.60633	0.00965
Narrikup	2300.67785	0.00965
Narrikup	2298.74937	0.00967
Narrikup	2296.82089	0.00966
Narrikup	2294.89241	0.00963
Narrikup	2292.96392	0.00962
Narrikup	2291.03544	0.00961
Narrikup	2289.10696	0.0096
Narrikup	2287.17848	0.00959
Narrikup	2285.25	0.00958
Narrikup	2283.32152	0.00959
Narrikup	2281.39304	0.00959
Narrikup	2279.46456	0.00958
Narrikup	2277.53608	0.00957
Narrikup	2275.6076	0.00957
Narrikup	2273.67911	0.00958
Narrikup	2271.75063	0.00959
Narrikup	2269.82215	0.00961
Narrikup	2267.89367	0.00963
Narrikup	2265.96519	0.00965
Narrikup	2264.03671	0.00967
Narrikup	2262.10823	0.0097
Narrikup	2260.17975	0.00973
Narrikup	2258.25127	0.00975
Narrikup	2256.32279	0.00977
Narrikup	2254.3943	0.00978
Narrikup	2252.46582	0.0098
Narrikup	2250.53734	0.00984
Narrikup	2248.60886	0.00987
Narrikup	2246.68038	0.00987
Narrikup	2244.7519	0.00982
Narrikup	2242.82342	0.00976
Narrikup	2240.89494	0.00971
Narrikup	2238.96646	0.0097
Narrikup	2237.03798	0.00969
Narrikup	2235.10949	0.00967
Narrikup	2233.18101	0.00966
Narrikup	2231.25253	0.00967
Narrikup	2229.32405	0.00969
Narrikup	2227.39557	0.0097
Narrikup	2225.46709	0.0097
Narrikup	2223.53861	0.0097
Narrikup	2221.61013	0.0097
Narrikup	2219.68165	0.0097
Narrikup	2217.75317	0.0097
Narrikup	2215.82468	0.00972
Narrikup	2213.8962	0.00973
Narrikup	2211.96772	0.00973
Narrikup	2210.03924	0.00974
Narrikup	2208.11076	0.00975
Narrikup	2206.18228	0.00976
Narrikup	2204.2538	0.00978
Narrikup	2202.32532	0.0098
Narrikup	2200.39684	0.00981
Narrikup	2198.46836	0.00981
Narrikup	2196.53987	0.00979
Narrikup	2194.61139	0.0098
Narrikup	2192.68291	0.00981
Narrikup	2190.75443	0.00982
Narrikup	2188.82595	0.00984
Narrikup	2186.89747	0.00984
Narrikup	2184.96899	0.00985
Narrikup	2183.04051	0.00986
Narrikup	2181.11203	0.00987
Narrikup	2179.18355	0.00989
Narrikup	2177.25506	0.0099
Narrikup	2175.32658	0.0099
Narrikup	2173.3981	0.0099
Narrikup	2171.46962	0.00989
Narrikup	2169.54114	0.00989
Narrikup	2167.61266	0.00991
Narrikup	2165.68418	0.00993
Narrikup	2163.7557	0.00996
Narrikup	2161.82722	0.00996
Narrikup	2159.89874	0.00996
Narrikup	2157.97025	0.00996
Narrikup	2156.04177	0.00996
Narrikup	2154.11329	0.00997
Narrikup	2152.18481	0.00998
Narrikup	2150.25633	0.00997
Narrikup	2148.32785	0.00996
Narrikup	2146.39937	0.00995
Narrikup	2144.47089	0.00994
Narrikup	2142.54241	0.00995
Narrikup	2140.61392	0.00997
Narrikup	2138.68544	0.00998
Narrikup	2136.75696	0.00999
Narrikup	2134.82848	0.00997
Narrikup	2132.9	0.00995
Narrikup	2130.97152	0.00993
Narrikup	2129.04304	0.00992
Narrikup	2127.11456	0.00992
Narrikup	2125.18608	0.00992
Narrikup	2123.2576	0.00992
Narrikup	2121.32911	0.00992
Narrikup	2119.40063	0.00993
Narrikup	2117.47215	0.00992
Narrikup	2115.54367	0.00991
Narrikup	2113.61519	0.0099
Narrikup	2111.68671	0.00988
Narrikup	2109.75823	0.00986
Narrikup	2107.82975	0.00984
Narrikup	2105.90127	0.00983
Narrikup	2103.97279	0.00982
Narrikup	2102.0443	0.0098
Narrikup	2100.11582	0.00978
Narrikup	2098.18734	0.00977
Narrikup	2096.25886	0.00977
Narrikup	2094.33038	0.00977
Narrikup	2092.4019	0.00976
Narrikup	2090.47342	0.00973
Narrikup	2088.54494	0.00971
Narrikup	2086.61646	0.00969
Narrikup	2084.68798	0.00968
Narrikup	2082.75949	0.00964
Narrikup	2080.83101	0.00961
Narrikup	2078.90253	0.00958
Narrikup	2076.97405	0.00956
Narrikup	2075.04557	0.00952
Narrikup	2073.11709	0.0095
Narrikup	2071.18861	0.0095
Narrikup	2069.26013	0.0095
Narrikup	2067.33165	0.0095
Narrikup	2065.40317	0.00948
Narrikup	2063.47468	0.00945
Narrikup	2061.5462	0.00942
Narrikup	2059.61772	0.0094
Narrikup	2057.68924	0.00938
Narrikup	2055.76076	0.00936
Narrikup	2053.83228	0.00933
Narrikup	2051.9038	0.00932
Narrikup	2049.97532	0.00932
Narrikup	2048.04684	0.0093
Narrikup	2046.11836	0.00928
Narrikup	2044.18987	0.00925
Narrikup	2042.26139	0.00923
Narrikup	2040.33291	0.00921
Narrikup	2038.40443	0.00919
Narrikup	2036.47595	0.00916
Narrikup	2034.54747	0.00913
Narrikup	2032.61899	0.00909
Narrikup	2030.69051	0.00906
Narrikup	2028.76203	0.00903
Narrikup	2026.83355	0.00901
Narrikup	2024.90506	0.00898
Narrikup	2022.97658	0.00896
Narrikup	2021.0481	0.00894
Narrikup	2019.11962	0.00892
Narrikup	2017.19114	0.00888
Narrikup	2015.26266	0.00884
Narrikup	2013.33418	0.00881
Narrikup	2011.4057	0.00878
Narrikup	2009.47722	0.00875
Narrikup	2007.54873	0.00872
Narrikup	2005.62025	0.0087
Narrikup	2003.69177	0.00868
Narrikup	2001.76329	0.00867
Narrikup	1999.83481	0.00866
Narrikup	1997.90633	0.00863
Narrikup	1995.97785	0.0086
Narrikup	1994.04937	0.00857
Narrikup	1992.12089	0.00855
Narrikup	1990.19241	0.00852
Narrikup	1988.26392	0.00849
Narrikup	1986.33544	0.00845
Narrikup	1984.40696	0.00841
Narrikup	1982.47848	0.00838
Narrikup	1980.55	0.00836
Narrikup	1978.62152	0.00834
Narrikup	1976.69304	0.00831
Narrikup	1974.76456	0.00828
Narrikup	1972.83608	0.00826
Narrikup	1970.9076	0.00825
Narrikup	1968.97911	0.00823
Narrikup	1967.05063	0.00821
Narrikup	1965.12215	0.0082
Narrikup	1963.19367	0.00819
Narrikup	1961.26519	0.00817
Narrikup	1959.33671	0.00815
Narrikup	1957.40823	0.00813
Narrikup	1955.47975	0.00811
Narrikup	1953.55127	0.00808
Narrikup	1951.62279	0.00805
Narrikup	1949.6943	0.00804
Narrikup	1947.76582	0.00803
Narrikup	1945.83734	0.00802
Narrikup	1943.90886	0.008
Narrikup	1941.98038	0.00795
Narrikup	1940.0519	0.0079
Narrikup	1938.12342	0.00789
Narrikup	1936.19494	0.0079
Narrikup	1934.26646	0.00789
Narrikup	1932.33798	0.00786
Narrikup	1930.40949	0.00782
Narrikup	1928.48101	0.0078
Narrikup	1926.55253	0.0078
Narrikup	1924.62405	0.0078
Narrikup	1922.69557	0.00778
Narrikup	1920.76709	0.00777
Narrikup	1918.83861	0.00775
Narrikup	1916.91013	0.00771
Narrikup	1914.98165	0.00768
Narrikup	1913.05317	0.00768
Narrikup	1911.12468	0.00769
Narrikup	1909.1962	0.00769
Narrikup	1907.26772	0.00768
Narrikup	1905.33924	0.00766
Narrikup	1903.41076	0.00765
Narrikup	1901.48228	0.00764
Narrikup	1899.5538	0.00763
Narrikup	1897.62532	0.00763
Narrikup	1895.69684	0.00761
Narrikup	1893.76836	0.0076
Narrikup	1891.83987	0.00761
Narrikup	1889.91139	0.0076
Narrikup	1887.98291	0.00756
Narrikup	1886.05443	0.00756
Narrikup	1884.12595	0.00757
Narrikup	1882.19747	0.00759
Narrikup	1880.26899	0.00759
Narrikup	1878.34051	0.00757
Narrikup	1876.41203	0.00757
Narrikup	1874.48355	0.00756
Narrikup	1872.55506	0.00757
Narrikup	1870.62658	0.00759
Narrikup	1868.6981	0.00757
Narrikup	1866.76962	0.00751
Narrikup	1864.84114	0.0075
Narrikup	1862.91266	0.00752
Narrikup	1860.98418	0.00751
Narrikup	1859.0557	0.00748
Narrikup	1857.12722	0.00745
Narrikup	1855.19873	0.00746
Narrikup	1853.27025	0.00747
Narrikup	1851.34177	0.00748
Narrikup	1849.41329	0.0075
Narrikup	1847.48481	0.00752
Narrikup	1845.55633	0.00751
Narrikup	1843.62785	0.00747
Narrikup	1841.69937	0.00747
Narrikup	1839.77089	0.0075
Narrikup	1837.84241	0.0075
Narrikup	1835.91392	0.00751
Narrikup	1833.98544	0.00752
Narrikup	1832.05696	0.00754
Narrikup	1830.12848	0.00752
Narrikup	1828.2	0.00752
Narrikup	1826.27152	0.00757
Narrikup	1824.34304	0.0076
Narrikup	1822.41456	0.00759
Narrikup	1820.48608	0.00759
Narrikup	1818.5576	0.00761
Narrikup	1816.62911	0.00764
Narrikup	1814.70063	0.00768
Narrikup	1812.77215	0.00772
Narrikup	1810.84367	0.00774
Narrikup	1808.91519	0.00776
Narrikup	1806.98671	0.0078
Narrikup	1805.05823	0.00789
Narrikup	1803.12975	0.00798
Narrikup	1801.20127	0.00805
Narrikup	1799.27279	0.00811
Narrikup	1797.3443	0.0082
Narrikup	1795.41582	0.00831
Narrikup	1793.48734	0.0084
Narrikup	1791.55886	0.00847
Narrikup	1789.63038	0.00855
Narrikup	1787.7019	0.0087
Narrikup	1785.77342	0.00887
Narrikup	1783.84494	0.00907
Narrikup	1781.91646	0.00929
Narrikup	1779.98798	0.00955
Narrikup	1778.05949	0.00989
Narrikup	1776.13101	0.01028
Narrikup	1774.20253	0.01084
Narrikup	1772.27405	0.01182
Narrikup	1770.34557	0.01321
Narrikup	1768.41709	0.0148
Narrikup	1766.48861	0.01659
Narrikup	1764.56013	0.01848
Narrikup	1762.63165	0.02078
Narrikup	1760.70317	0.02351
Narrikup	1758.77468	0.02584
Narrikup	1756.8462	0.02792
Narrikup	1754.91772	0.02967
Narrikup	1752.98924	0.03088
Narrikup	1751.06076	0.03182
Narrikup	1749.13228	0.03251
Narrikup	1747.2038	0.03289
Narrikup	1745.27532	0.0332
Narrikup	1743.34684	0.03367
Narrikup	1741.41836	0.03447
Narrikup	1739.48987	0.03576
Narrikup	1737.56139	0.03714
Narrikup	1735.63291	0.03835
Narrikup	1733.70443	0.03966
Narrikup	1731.77595	0.04021
Narrikup	1729.84747	0.03974
Narrikup	1727.91899	0.03865
Narrikup	1725.99051	0.03718
Narrikup	1724.06203	0.03537
Narrikup	1722.13354	0.03358
Narrikup	1720.20506	0.03218
Narrikup	1718.27658	0.03073
Narrikup	1716.3481	0.02897
Narrikup	1714.41962	0.02789
Narrikup	1712.49114	0.02735
Narrikup	1710.56266	0.02701
Narrikup	1708.63418	0.02675
Narrikup	1706.7057	0.02655
Narrikup	1704.77722	0.02643
Narrikup	1702.84873	0.02648
Narrikup	1700.92025	0.02671
Narrikup	1698.99177	0.02716
Narrikup	1697.06329	0.02784
Narrikup	1695.13481	0.02882
Narrikup	1693.20633	0.02977
Narrikup	1691.27785	0.03071
Narrikup	1689.34937	0.03186
Narrikup	1687.42089	0.03297
Narrikup	1685.49241	0.03413
Narrikup	1683.56392	0.03601
Narrikup	1681.63544	0.03763
Narrikup	1679.70696	0.03876
