Cultivar	IncubationDays 	Wavelenght	Absorbance
Monti	42	2327.67658	0.00325
Monti	42	2325.7481	0.00311
Monti	42	2323.81962	0.00289
Monti	42	2321.89114	0.00265
Monti	42	2319.96266	0.00247
Monti	42	2318.03418	0.00238
Monti	42	2316.1057	0.00235
Monti	42	2314.17722	0.00234
Monti	42	2312.24874	0.00228
Monti	42	2310.32025	0.00218
Monti	42	2308.39177	0.00204
Monti	42	2306.46329	0.00191
Monti	42	2304.53481	0.00185
Monti	42	2302.60633	0.00186
Monti	42	2300.67785	0.00185
Monti	42	2298.74937	0.00182
Monti	42	2296.82089	0.00179
Monti	42	2294.89241	0.00174
Monti	42	2292.96392	0.00169
Monti	42	2291.03544	0.00163
Monti	42	2289.10696	0.00159
Monti	42	2287.17848	0.00155
Monti	42	2285.25	0.00153
Monti	42	2283.32152	0.00156
Monti	42	2281.39304	0.0016
Monti	42	2279.46456	0.00162
Monti	42	2277.53608	0.00162
Monti	42	2275.6076	0.0016
Monti	42	2273.67911	0.00159
Monti	42	2271.75063	0.00159
Monti	42	2269.82215	0.00157
Monti	42	2267.89367	0.00153
Monti	42	2265.96519	0.0015
Monti	42	2264.03671	0.0015
Monti	42	2262.10823	0.00149
Monti	42	2260.17975	0.00147
Monti	42	2258.25127	0.00146
Monti	42	2256.32279	0.00147
Monti	42	2254.3943	0.00148
Monti	42	2252.46582	0.00148
Monti	42	2250.53734	0.00147
Monti	42	2248.60886	0.00145
Monti	42	2246.68038	0.00144
Monti	42	2244.7519	0.00142
Monti	42	2242.82342	0.00141
Monti	42	2240.89494	0.00141
Monti	42	2238.96646	0.00139
Monti	42	2237.03798	0.00137
Monti	42	2235.10949	0.00136
Monti	42	2233.18101	0.00136
Monti	42	2231.25253	0.00135
Monti	42	2229.32405	0.00134
Monti	42	2227.39557	0.00132
Monti	42	2225.46709	0.00132
Monti	42	2223.53861	0.00132
Monti	42	2221.61013	0.00132
Monti	42	2219.68165	0.00133
Monti	42	2217.75317	0.00133
Monti	42	2215.82468	0.00133
Monti	42	2213.8962	0.00132
Monti	42	2211.96772	0.00132
Monti	42	2210.03924	0.00131
Monti	42	2208.11076	0.00132
Monti	42	2206.18228	0.00133
Monti	42	2204.2538	0.00133
Monti	42	2202.32532	0.00133
Monti	42	2200.39684	0.00133
Monti	42	2198.46836	0.00134
Monti	42	2196.53987	0.00134
Monti	42	2194.61139	0.00134
Monti	42	2192.68291	0.00134
Monti	42	2190.75443	0.00133
Monti	42	2188.82595	0.00132
Monti	42	2186.89747	0.00132
Monti	42	2184.96899	0.00132
Monti	42	2183.04051	0.00133
Monti	42	2181.11203	0.00132
Monti	42	2179.18355	0.00131
Monti	42	2177.25506	0.00131
Monti	42	2175.32658	0.00131
Monti	42	2173.3981	0.00131
Monti	42	2171.46962	0.00131
Monti	42	2169.54114	0.00132
Monti	42	2167.61266	0.00132
Monti	42	2165.68418	0.00132
Monti	42	2163.7557	0.00131
Monti	42	2161.82722	0.00129
Monti	42	2159.89874	0.00128
Monti	42	2157.97025	0.00128
Monti	42	2156.04177	0.00128
Monti	42	2154.11329	0.00129
Monti	42	2152.18481	0.00129
Monti	42	2150.25633	0.0013
Monti	42	2148.32785	0.00129
Monti	42	2146.39937	0.00128
Monti	42	2144.47089	0.00127
Monti	42	2142.54241	0.00126
Monti	42	2140.61392	0.00125
Monti	42	2138.68544	0.00125
Monti	42	2136.75696	0.00124
Monti	42	2134.82848	0.00123
Monti	42	2132.9	0.00122
Monti	42	2130.97152	0.00121
Monti	42	2129.04304	0.00121
Monti	42	2127.11456	0.00121
Monti	42	2125.18608	0.00121
Monti	42	2123.2576	0.0012
Monti	42	2121.32911	0.00118
Monti	42	2119.40063	0.00117
Monti	42	2117.47215	0.00118
Monti	42	2115.54367	0.00119
Monti	42	2113.61519	0.00118
Monti	42	2111.68671	0.00118
Monti	42	2109.75823	0.00116
Monti	42	2107.82975	0.00114
Monti	42	2105.90127	0.00112
Monti	42	2103.97279	0.0011
Monti	42	2102.0443	0.00109
Monti	42	2100.11582	0.00108
Monti	42	2098.18734	0.00107
Monti	42	2096.25886	0.00105
Monti	42	2094.33038	0.00104
Monti	42	2092.4019	0.00103
Monti	42	2090.47342	0.00102
Monti	42	2088.54494	0.00098
Monti	42	2086.61646	0.00095
Monti	42	2084.68798	0.00094
Monti	42	2082.75949	0.00093
Monti	42	2080.83101	0.00092
Monti	42	2078.90253	0.00092
Monti	42	2076.97405	0.00091
Monti	42	2075.04557	0.0009
Monti	42	2073.11709	0.0009
Monti	42	2071.18861	0.0009
Monti	42	2069.26013	0.00091
Monti	42	2067.33165	0.00092
Monti	42	2065.40317	0.00091
Monti	42	2063.47468	0.00086
Monti	42	2061.5462	0.00083
Monti	42	2059.61772	0.00082
Monti	42	2057.68924	0.00082
Monti	42	2055.76076	0.00081
Monti	42	2053.83228	0.00081
Monti	42	2051.9038	0.0008
Monti	42	2049.97532	0.0008
Monti	42	2048.04684	0.00079
Monti	42	2046.11836	0.00079
Monti	42	2044.18987	0.0008
Monti	42	2042.26139	0.00079
Monti	42	2040.33291	0.00075
Monti	42	2038.40443	0.0007
Monti	42	2036.47595	0.00069
Monti	42	2034.54747	0.00069
Monti	42	2032.61899	0.00069
Monti	42	2030.69051	0.00067
Monti	42	2028.76203	0.00066
Monti	42	2026.83355	0.00064
Monti	42	2024.90506	0.00063
Monti	42	2022.97658	0.00061
Monti	42	2021.0481	0.00063
Monti	42	2019.11962	0.00066
Monti	42	2017.19114	0.00062
Monti	42	2015.26266	0.00052
Monti	42	2013.33418	0.00048
Monti	42	2011.4057	0.00048
Monti	42	2009.47722	0.00048
Monti	42	2007.54873	0.00046
Monti	42	2005.62025	0.00044
Monti	42	2003.69177	0.00043
Monti	42	2001.76329	0.00042
Monti	42	1999.83481	0.0004
Monti	42	1997.90633	0.00039
Monti	42	1995.97785	0.00042
Monti	42	1994.04937	0.00048
Monti	42	1992.12089	0.00044
Monti	42	1990.19241	0.00032
Monti	42	1988.26392	0.00027
Monti	42	1986.33544	0.00026
Monti	42	1984.40696	0.00025
Monti	42	1982.47848	0.00023
Monti	42	1980.55	0.00021
Monti	42	1978.62152	0.00019
Monti	42	1976.69304	0.00018
Monti	42	1974.76456	0.00017
Monti	42	1972.83608	0.00015
Monti	42	1970.9076	0.00018
Monti	42	1968.97911	0.00023
Monti	42	1967.05063	0.00018
Monti	42	1965.12215	0.00007
Monti	42	1963.19367	0.00005
Monti	42	1961.26519	0.00007
Monti	42	1959.33671	0.00009
Monti	42	1957.40823	0.0001
Monti	42	1955.47975	0.00007
Monti	42	1953.55127	0.00003
Monti	42	1951.62279	0.00001
Monti	42	1949.6943	0.00003
Monti	42	1947.76582	0.00007
Monti	42	1945.83734	0.00015
Monti	42	1943.90886	0.00017
Monti	42	1941.98038	0.00001
Monti	42	1940.0519	-0.00014
Monti	42	1938.12342	-0.00014
Monti	42	1936.19494	-0.00011
Monti	42	1934.26646	-0.00011
Monti	42	1932.33798	-0.00013
Monti	42	1930.40949	-0.00016
Monti	42	1928.48101	-0.00017
Monti	42	1926.55253	-0.0001
Monti	42	1924.62405	-0.00001
Monti	42	1922.69557	-0.00004
Monti	42	1920.76709	-0.00007
Monti	42	1918.83861	-0.00009
Monti	42	1916.91013	-0.00023
Monti	42	1914.98165	-0.00031
Monti	42	1913.05317	-0.00021
Monti	42	1911.12468	-0.00012
Monti	42	1909.1962	-0.00016
Monti	42	1907.26772	-0.00027
Monti	42	1905.33924	-0.00031
Monti	42	1903.41076	-0.00031
Monti	42	1901.48228	-0.00031
Monti	42	1899.5538	-0.00028
Monti	42	1897.62532	-0.00021
Monti	42	1895.69684	-0.0002
Monti	42	1893.76836	-0.00023
Monti	42	1891.83987	-0.00017
Monti	42	1889.91139	-0.00018
Monti	42	1887.98291	-0.00033
Monti	42	1886.05443	-0.00037
Monti	42	1884.12595	-0.00033
Monti	42	1882.19747	-0.00033
Monti	42	1880.26899	-0.00032
Monti	42	1878.34051	-0.00032
Monti	42	1876.41203	-0.00033
Monti	42	1874.48355	-0.0003
Monti	42	1872.55506	-0.0001
Monti	42	1870.62658	0.00015
Monti	42	1868.6981	0.00005
Monti	42	1866.76962	-0.00034
Monti	42	1864.84114	-0.00047
Monti	42	1862.91266	-0.0004
Monti	42	1860.98418	-0.00036
Monti	42	1859.0557	-0.00037
Monti	42	1857.12722	-0.00041
Monti	42	1855.19873	-0.00042
Monti	42	1853.27025	-0.00041
Monti	42	1851.34177	-0.00034
Monti	42	1849.41329	-0.00019
Monti	42	1847.48481	0
Monti	42	1845.55633	0.00006
Monti	42	1843.62785	-0.00028
Monti	42	1841.69937	-0.00054
Monti	42	1839.77089	-0.00044
Monti	42	1837.84241	-0.00032
Monti	42	1835.91392	-0.00032
Monti	42	1833.98544	-0.0002
Monti	42	1832.05696	0.00006
Monti	42	1830.12848	0.0001
Monti	42	1828.2	-0.0001
Monti	42	1826.27152	-0.00016
Monti	42	1824.34304	-0.00025
Monti	42	1822.41456	-0.00034
Monti	42	1820.48608	-0.00028
Monti	42	1818.5576	-0.00021
Monti	42	1816.62911	-0.0002
Monti	42	1814.70063	-0.00012
Monti	42	1812.77215	0.00003
Monti	42	1810.84367	0.00002
Monti	42	1808.91519	-0.00011
Monti	42	1806.98671	-0.00013
Monti	42	1805.05823	0.00002
Monti	42	1803.12975	0.00023
Monti	42	1801.20127	0.0003
Monti	42	1799.27279	0.00021
Monti	42	1797.3443	0.00028
Monti	42	1795.41582	0.00056
Monti	42	1793.48734	0.00074
Monti	42	1791.55886	0.00044
Monti	42	1789.63038	0.00019
Monti	42	1787.7019	0.00036
Monti	42	1785.77342	0.00059
Monti	42	1783.84494	0.00076
Monti	42	1781.91646	0.00091
Monti	42	1779.98798	0.00099
Monti	42	1778.05949	0.00116
Monti	42	1776.13101	0.0016
Monti	42	1774.20253	0.00215
Monti	42	1772.27405	0.00236
Monti	42	1770.34557	0.00234
Monti	42	1768.41709	0.00261
Monti	42	1766.48861	0.00315
Monti	42	1764.56013	0.0039
Monti	42	1762.63165	0.00471
Monti	42	1760.70317	0.00542
Monti	42	1758.77468	0.00613
Monti	42	1756.8462	0.00687
Monti	42	1754.91772	0.00764
Monti	42	1752.98924	0.00857
Monti	42	1751.06076	0.00961
Monti	42	1749.13228	0.01057
Monti	42	1747.2038	0.0116
Monti	42	1745.27532	0.01294
Monti	42	1743.34684	0.01472
Monti	42	1741.41836	0.01703
Monti	42	1739.48987	0.01994
Monti	42	1737.56139	0.02282
Monti	42	1735.63291	0.02542
Monti	42	1733.70443	0.02806
Monti	42	1731.77595	0.02942
Monti	42	1729.84747	0.02941
Monti	42	1727.91899	0.02865
Monti	42	1725.99051	0.02743
Monti	42	1724.06203	0.02574
Monti	42	1722.13354	0.02406
Monti	42	1720.20506	0.02302
Monti	42	1718.27658	0.0219
Monti	42	1716.3481	0.01976
Monti	42	1714.41962	0.01829
Monti	42	1712.49114	0.01785
Monti	42	1710.56266	0.01781
Monti	42	1708.63418	0.01796
Monti	42	1706.7057	0.01809
Monti	42	1704.77722	0.01813
Monti	42	1702.84873	0.01841
Monti	42	1700.92025	0.01883
Monti	42	1698.99177	0.01907
Monti	42	1697.06329	0.01931
Monti	42	1695.13481	0.01966
Monti	42	1693.20633	0.02035
Monti	42	1691.27785	0.02138
Monti	42	1689.34937	0.02257
Monti	42	1687.42089	0.02376
Monti	42	1685.49241	0.02494
Monti	42	1683.56392	0.02585
Monti	42	1681.63544	0.02651
Monti	42	1679.70696	0.02739
Monti	42	1677.77848	0.02846
Monti	42	1675.85	0.02966
Monti	42	1673.92152	0.03094
Monti	42	1671.99304	0.03222
Monti	42	1670.06456	0.03358
Monti	42	1668.13608	0.03483
Monti	42	1666.2076	0.03603
Monti	42	1664.27911	0.03742
Monti	42	1662.35063	0.03892
Monti	42	1660.42215	0.04024
Monti	42	1658.49367	0.04154
Monti	42	1656.56519	0.04298
Monti	42	1654.63671	0.04453
Monti	42	1652.70823	0.0459
Monti	42	1650.77975	0.04684
Monti	42	1648.85127	0.04797
Monti	42	1646.92279	0.04915
Monti	42	1644.9943	0.04999
Monti	42	1643.06582	0.05092
Monti	42	1641.13734	0.05213
Monti	42	1639.20886	0.05352
Monti	42	1637.28038	0.05506
Monti	42	1635.3519	0.05656
Monti	42	1633.42342	0.05777
Monti	42	1631.49494	0.05902
Monti	42	1629.56646	0.06047
Monti	42	1627.63798	0.06197
Monti	42	1625.70949	0.06331
Monti	42	1623.78101	0.06451
Monti	42	1621.85253	0.06561
Monti	42	1619.92405	0.06666
Monti	42	1617.99557	0.06782
Monti	42	1616.06709	0.06883
Monti	42	1614.13861	0.06946
Monti	42	1612.21013	0.07001
Monti	42	1610.28165	0.07038
Monti	42	1608.35317	0.07035
Monti	42	1606.42468	0.06995
Monti	42	1604.4962	0.06931
Monti	42	1602.56772	0.06829
Monti	42	1600.63924	0.06687
Monti	42	1598.71076	0.06525
Monti	42	1596.78228	0.06339
Monti	42	1594.8538	0.0611
Monti	42	1592.92532	0.05857
Monti	42	1590.99684	0.05604
Monti	42	1589.06836	0.05344
Monti	42	1587.13987	0.05087
Monti	42	1585.21139	0.04839
Monti	42	1583.28291	0.04597
Monti	42	1581.35443	0.04379
Monti	42	1579.42595	0.04214
Monti	42	1577.49747	0.04039
Monti	42	1575.56899	0.0375
Monti	42	1573.64051	0.03554
Monti	42	1571.71203	0.03474
Monti	42	1569.78354	0.03347
Monti	42	1567.85506	0.03193
Monti	42	1565.92658	0.03118
Monti	42	1563.9981	0.03091
Monti	42	1562.06962	0.03106
Monti	42	1560.14114	0.03142
Monti	42	1558.21266	0.03071
Monti	42	1556.28418	0.03014
Monti	42	1554.3557	0.03029
Monti	42	1552.42722	0.0305
Monti	42	1550.49873	0.03072
Monti	42	1548.57025	0.03096
Monti	42	1546.64177	0.03143
Monti	42	1544.71329	0.03212
Monti	42	1542.78481	0.03274
Monti	42	1540.85633	0.03243
Monti	42	1538.92785	0.03108
Monti	42	1536.99937	0.03082
Monti	42	1535.07089	0.03087
Monti	42	1533.14241	0.03024
Monti	42	1531.21392	0.02948
Monti	42	1529.28544	0.02931
Monti	42	1527.35696	0.0292
Monti	42	1525.42848	0.029
Monti	42	1523.5	0.02898
Monti	42	1521.57152	0.02882
Monti	42	1519.64304	0.02854
Monti	42	1517.71456	0.02829
Monti	42	1515.78608	0.02765
Monti	42	1513.8576	0.02694
Monti	42	1511.92911	0.0265
Monti	42	1510.00063	0.02629
Monti	42	1508.07215	0.02554
Monti	42	1506.14367	0.02269
Monti	42	1504.21519	0.02127
Monti	42	1502.28671	0.02107
Monti	42	1500.35823	0.02092
Monti	42	1498.42975	0.02042
Monti	42	1496.50127	0.0194
Monti	42	1494.57279	0.01872
Monti	42	1492.6443	0.01875
Monti	42	1490.71582	0.01892
Monti	42	1488.78734	0.01866
Monti	42	1486.85886	0.01846
Monti	42	1484.93038	0.01875
Monti	42	1483.0019	0.01938
Monti	42	1481.07342	0.02023
Monti	42	1479.14494	0.02129
Monti	42	1477.21646	0.02267
Monti	42	1475.28798	0.02447
Monti	42	1473.35949	0.02681
Monti	42	1471.43101	0.02942
Monti	42	1469.50253	0.03155
Monti	42	1467.57405	0.03349
Monti	42	1465.64557	0.0355
Monti	42	1463.71709	0.03724
Monti	42	1461.78861	0.03861
Monti	42	1459.86013	0.04003
Monti	42	1457.93165	0.04177
Monti	42	1456.00317	0.04315
Monti	42	1454.07468	0.04391
Monti	42	1452.1462	0.04465
Monti	42	1450.21772	0.04545
Monti	42	1448.28924	0.04622
Monti	42	1446.36076	0.04687
Monti	42	1444.43228	0.04744
Monti	42	1442.5038	0.04798
Monti	42	1440.57532	0.04852
Monti	42	1438.64684	0.04902
Monti	42	1436.71836	0.0492
Monti	42	1434.78987	0.04907
Monti	42	1432.86139	0.04913
Monti	42	1430.93291	0.04918
Monti	42	1429.00443	0.04899
Monti	42	1427.07595	0.04885
Monti	42	1425.14747	0.0488
Monti	42	1423.21899	0.0487
Monti	42	1421.29051	0.04864
Monti	42	1419.36203	0.04834
Monti	42	1417.43354	0.04755
Monti	42	1415.50506	0.04689
Monti	42	1413.57658	0.04637
Monti	42	1411.6481	0.04568
Monti	42	1409.71962	0.04487
Monti	42	1407.79114	0.04417
Monti	42	1405.86266	0.04348
Monti	42	1403.93418	0.04271
Monti	42	1402.0057	0.04222
Monti	42	1400.07722	0.04196
Monti	42	1398.14873	0.04168
Monti	42	1396.22025	0.04138
Monti	42	1394.29177	0.04106
Monti	42	1392.36329	0.04096
Monti	42	1390.43481	0.04124
Monti	42	1388.50633	0.04171
Monti	42	1386.57785	0.04218
Monti	42	1384.64937	0.04272
Monti	42	1382.72089	0.04341
Monti	42	1380.79241	0.04419
Monti	42	1378.86392	0.04496
Monti	42	1376.93544	0.04569
Monti	42	1375.00696	0.04636
Monti	42	1373.07848	0.04686
Monti	42	1371.15	0.04725
Monti	42	1369.22152	0.04757
Monti	42	1367.29304	0.04778
Monti	42	1365.36456	0.04801
Monti	42	1363.43608	0.04821
Monti	42	1361.5076	0.04823
Monti	42	1359.57911	0.04824
Monti	42	1357.65063	0.04843
Monti	42	1355.72215	0.0487
Monti	42	1353.79367	0.04895
Monti	42	1351.86519	0.04921
Monti	42	1349.93671	0.04951
Monti	42	1348.00823	0.04986
Monti	42	1346.07975	0.05029
Monti	42	1344.15127	0.05082
Monti	42	1342.22279	0.05147
Monti	42	1340.2943	0.05211
Monti	42	1338.36582	0.05256
Monti	42	1336.43734	0.05278
Monti	42	1334.50886	0.05291
Monti	42	1332.58038	0.05297
Monti	42	1330.6519	0.05298
Monti	42	1328.72342	0.05296
Monti	42	1326.79494	0.05301
Monti	42	1324.86646	0.05315
Monti	42	1322.93798	0.05337
Monti	42	1321.00949	0.05358
Monti	42	1319.08101	0.05362
Monti	42	1317.15253	0.05341
Monti	42	1315.22405	0.05302
Monti	42	1313.29557	0.05246
Monti	42	1311.36709	0.05175
Monti	42	1309.43861	0.05094
Monti	42	1307.51013	0.05004
Monti	42	1305.58165	0.04911
Monti	42	1303.65317	0.0482
Monti	42	1301.72468	0.04733
Monti	42	1299.7962	0.0465
Monti	42	1297.86772	0.04574
Monti	42	1295.93924	0.04505
Monti	42	1294.01076	0.04444
Monti	42	1292.08228	0.04392
Monti	42	1290.1538	0.0435
Monti	42	1288.22532	0.04322
Monti	42	1286.29684	0.04312
Monti	42	1284.36835	0.04314
Monti	42	1282.43987	0.04316
Monti	42	1280.51139	0.04311
Monti	42	1278.58291	0.043
Monti	42	1276.65443	0.04292
Monti	42	1274.72595	0.04291
Monti	42	1272.79747	0.043
Monti	42	1270.86899	0.04324
Monti	42	1268.94051	0.04363
Monti	42	1267.01203	0.04415
Monti	42	1265.08354	0.04475
Monti	42	1263.15506	0.0454
Monti	42	1261.22658	0.04608
Monti	42	1259.2981	0.04674
Monti	42	1257.36962	0.04736
Monti	42	1255.44114	0.04795
Monti	42	1253.51266	0.04848
Monti	42	1251.58418	0.04892
Monti	42	1249.6557	0.04926
Monti	42	1247.72722	0.04946
Monti	42	1245.79873	0.04948
Monti	42	1243.87025	0.04935
Monti	42	1241.94177	0.04915
Monti	42	1240.01329	0.0489
Monti	42	1238.08481	0.04864
Monti	42	1236.15633	0.04831
Monti	42	1234.22785	0.0479
Monti	42	1232.29937	0.0474
Monti	42	1230.37089	0.04684
Monti	42	1228.44241	0.04628
Monti	42	1226.51392	0.04575
Monti	42	1224.58544	0.04527
Monti	42	1222.65696	0.0449
Monti	42	1220.72848	0.04464
Monti	42	1218.8	0.04446
Monti	42	1216.87152	0.04435
Monti	42	1214.94304	0.04432
Monti	42	1213.01456	0.0444
Monti	42	1211.08608	0.04457
Monti	42	1209.1576	0.04479
Monti	42	1207.22911	0.04499
Monti	42	1205.30063	0.04511
Monti	42	1203.37215	0.04509
Monti	42	1201.44367	0.04488
Monti	42	1199.51519	0.04445
Monti	42	1197.58671	0.04381
Monti	42	1195.65823	0.04305
Monti	42	1193.72975	0.04228
Monti	42	1191.80127	0.04159
Monti	42	1189.87279	0.04103
Monti	42	1187.9443	0.04068
Monti	42	1186.01582	0.04057
Monti	42	1184.08734	0.04071
Monti	42	1182.15886	0.04112
Monti	42	1180.23038	0.04185
Monti	42	1178.3019	0.043
Monti	42	1176.37342	0.04461
Monti	42	1174.44494	0.04664
Monti	42	1172.51646	0.04904
Monti	42	1170.58798	0.0517
Monti	42	1168.65949	0.05444
Monti	42	1166.73101	0.05706
Monti	42	1164.80253	0.05936
Monti	42	1162.87405	0.06129
Monti	42	1160.94557	0.06286
Monti	42	1159.01709	0.06414
Monti	42	1157.08861	0.06524
Monti	42	1155.16013	0.06627
Monti	42	1153.23165	0.06726
Monti	42	1151.30317	0.06811
Monti	42	1149.37468	0.06871
Monti	42	1147.4462	0.06895
Monti	42	1145.51772	0.06878
Monti	42	1143.58924	0.06825
Monti	42	1141.66076	0.06749
Monti	42	1139.73228	0.0667
Monti	42	1137.8038	0.06603
Monti	42	1135.87532	0.06561
Monti	42	1133.94684	0.06557
Monti	42	1132.01835	0.06596
Monti	42	1130.08987	0.06676
Monti	42	1128.16139	0.06799
Monti	42	1126.23291	0.06962
Monti	42	1124.30443	0.0716
Monti	42	1122.37595	0.07398
Monti	42	1120.44747	0.07691
Monti	42	1118.51899	0.08044
Monti	42	1116.59051	0.08448
Monti	42	1114.66203	0.08881
Monti	42	1112.73354	0.09314
Monti	42	1110.80506	0.09728
Monti	42	1108.87658	0.10108
Monti	42	1106.9481	0.10442
Monti	42	1105.01962	0.10723
Monti	42	1103.09114	0.10949
Monti	42	1101.16266	0.11121
Monti	42	1099.23418	0.11241
Monti	42	1097.3057	0.11311
Monti	42	1095.37722	0.11332
Monti	42	1093.44873	0.11308
Monti	42	1091.52025	0.11258
Monti	42	1089.59177	0.1121
Monti	42	1087.66329	0.11188
Monti	42	1085.73481	0.11213
Monti	42	1083.80633	0.11303
Monti	42	1081.87785	0.11462
Monti	42	1079.94937	0.11676
Monti	42	1078.02089	0.11918
Monti	42	1076.09241	0.12165
Monti	42	1074.16392	0.12405
Monti	42	1072.23544	0.12635
Monti	42	1070.30696	0.12857
Monti	42	1068.37848	0.13075
Monti	42	1066.45	0.13296
Monti	42	1064.52152	0.13521
Monti	42	1062.59304	0.13737
Monti	42	1060.66456	0.13928
Monti	42	1058.73608	0.14091
Monti	42	1056.8076	0.14234
Monti	42	1054.87911	0.14363
Monti	42	1052.95063	0.14473
Monti	42	1051.02215	0.14565
Monti	42	1049.09367	0.14643
Monti	42	1047.16519	0.14717
Monti	42	1045.23671	0.14805
Monti	42	1043.30823	0.14933
Monti	42	1041.37975	0.15122
Monti	42	1039.45127	0.1538
Monti	42	1037.52279	0.15681
Monti	42	1035.5943	0.15981
Monti	42	1033.66582	0.1624
Monti	42	1031.73734	0.16435
Monti	42	1029.80886	0.16559
Monti	42	1027.88038	0.16622
Monti	42	1025.9519	0.16638
Monti	42	1024.02342	0.1662
Monti	42	1022.09494	0.16569
Monti	42	1020.16646	0.16491
Monti	42	1018.23798	0.16394
Monti	42	1016.30949	0.1629
Monti	42	1014.38101	0.16186
Monti	42	1012.45253	0.16085
Monti	42	1010.52405	0.15978
Monti	42	1008.59557	0.15846
Monti	42	1006.66709	0.15669
Monti	42	1004.73861	0.15433
Monti	42	1002.81013	0.15144
Monti	42	1000.88165	0.14828
Monti	42	998.95316	0.14516
Monti	42	997.02468	0.14235
Monti	42	995.0962	0.14002
Monti	42	993.16772	0.13814
Monti	42	991.23924	0.13655
Monti	42	989.31076	0.13498
Monti	42	987.38228	0.13321
Monti	42	985.4538	0.13104
Monti	42	983.52532	0.1284
Monti	42	981.59684	0.12544
Monti	42	979.66835	0.12242
Monti	42	977.73987	0.11955
Monti	42	975.81139	0.11698
Monti	42	973.88291	0.11481
Monti	42	971.95443	0.11309
Monti	42	970.02595	0.11175
Monti	42	968.09747	0.11069
Monti	42	966.16899	0.10983
Monti	42	964.24051	0.10904
Monti	42	962.31203	0.10823
Monti	42	960.38354	0.10731
Monti	42	958.45506	0.10617
Monti	42	956.52658	0.10465
Monti	42	954.5981	0.10265
Monti	42	952.66962	0.10018
Monti	42	950.74114	0.0973
Monti	42	948.81266	0.09409
Monti	42	946.88418	0.0907
Monti	42	944.9557	0.08729
Monti	42	943.02722	0.08406
Monti	42	941.09873	0.08108
Monti	42	939.17025	0.07838
Monti	42	937.24177	0.07594
Monti	42	935.31329	0.07378
Monti	42	933.38481	0.07187
Monti	42	931.45633	0.07017
Monti	42	929.52785	0.06866
Monti	42	927.59937	0.06736
Monti	42	925.67089	0.06625
Monti	42	923.74241	0.06527
Monti	42	921.81392	0.06439
Monti	42	919.88544	0.06362
Monti	42	917.95696	0.06298
Monti	42	916.02848	0.06243
Monti	42	914.1	0.06195
Monti	42	912.17152	0.06154
Monti	42	910.24304	0.0613
Monti	42	908.31456	0.06134
Monti	42	906.38608	0.06175
Monti	42	904.4576	0.06249
Monti	42	902.52911	0.06348
Monti	42	900.60063	0.06454
Monti	42	898.67215	0.06547
Monti	42	896.74367	0.06603
Monti	42	894.81519	0.06609
Monti	42	892.88671	0.06566
Monti	42	890.95823	0.06487
Monti	42	889.02975	0.06383
Monti	42	887.10127	0.06266
Monti	42	885.17279	0.06149
Monti	42	883.2443	0.06044
Monti	42	881.31582	0.05955
Monti	42	879.38734	0.05888
Monti	42	877.45886	0.05838
Monti	42	875.53038	0.058
Monti	42	873.6019	0.05774
Monti	42	871.67342	0.0576
Monti	42	869.74494	0.05761
Monti	42	867.81646	0.05774
Monti	42	865.88798	0.05797
Monti	42	863.95949	0.05835
Monti	42	862.03101	0.05892
Monti	42	860.10253	0.05962
Monti	42	858.17405	0.06036
Monti	42	856.24557	0.06102
Monti	42	854.31709	0.06155
Monti	42	852.38861	0.06194
Monti	42	850.46013	0.06221
Monti	42	848.53165	0.06247
Monti	42	846.60316	0.06283
Monti	42	844.67468	0.06335
Monti	42	842.7462	0.064
Monti	42	840.81772	0.06486
Monti	42	838.88924	0.06589
Monti	42	836.96076	0.0668
Monti	42	835.03228	0.06736
Monti	42	833.1038	0.06756
Monti	42	831.17532	0.06751
Monti	42	829.24684	0.0674
Monti	42	827.31835	0.06735
Monti	42	825.38987	0.06739
Monti	42	823.46139	0.0675
Monti	42	821.53291	0.06763
Monti	42	819.60443	0.06772
Monti	42	817.67595	0.06777
Monti	42	815.74747	0.06782
Monti	42	813.81899	0.06791
Monti	42	811.89051	0.06801
Monti	42	809.96203	0.0681
Monti	42	808.03354	0.06821
Monti	42	806.10506	0.0683
Monti	42	804.17658	0.06839
Monti	42	802.2481	0.06844
Monti	42	800.31962	0.06845
Monti	42	798.39114	0.06844
Monti	42	796.46266	0.0684
Monti	42	794.53418	0.06839
Monti	42	792.6057	0.06846
Monti	42	790.67722	0.06867
Monti	42	788.74873	0.069
Monti	42	786.82025	0.0694
Monti	42	784.89177	0.06987
Monti	42	782.96329	0.07038
Monti	42	781.03481	0.07091
Monti	42	779.10633	0.07144
