"LocationYear" "Date" "Tx" "Tm" "Pp" "TTday" "TTday_s" "diff"
"6858" "Whatawhata1989_91" 1990-11-20 19.2 11.8 15.33 15.57363 15.5 99.5272136297061
"6859" "Whatawhata1989_91" 1990-11-21 20 9.9 15.36 15.050495 14.95 99.3322810977313
"6860" "Whatawhata1989_91" 1990-11-22 19.4 8.1 15.39 13.862435 13.75 99.1889231581609
"6861" "Whatawhata1989_91" 1990-11-23 17.1 10.4 15.41 13.816665 13.75 99.5175029574792
"6862" "Whatawhata1989_91" 1990-11-24 20.7 8 15.44 14.420615 14.35 99.5103190813984
"6863" "Whatawhata1989_91" 1990-11-25 18.9 11.6 15.47 15.322635 15.25 99.5259627342164
"6864" "Whatawhata1989_91" 1990-11-26 19.8 9.9 15.49 14.948505 14.85 99.3410377827081
"6865" "Whatawhata1989_91" 1990-11-27 19.8 12.4 15.52 16.17363 16.1 99.5447527858619
"6866" "Whatawhata1989_91" 1990-11-28 18.7 12.6 15.54 15.710695 15.65 99.6136708146903
"6867" "Whatawhata1989_91" 1990-11-29 18 8.7 15.56 13.442535 13.35 99.3116253742319
"6868" "Whatawhata1989_91" 1990-11-30 18.6 8.7 15.58 13.748505 13.65 99.2835220993119
"6869" "Whatawhata1989_91" 1990-12-01 18.4 13.4 15.61 15.94975 15.9 99.6880828853117
"6870" "Whatawhata1989_91" 1990-12-02 20.1 13.4 15.63 16.816665 16.75 99.6035777605132
"6871" "Whatawhata1989_91" 1990-12-03 17.9 13.7 15.64 15.84179 15.8 99.7362040526986
"6872" "Whatawhata1989_91" 1990-12-04 18.3 13.3 15.66 15.84975 15.8 99.6861149229483
"6873" "Whatawhata1989_91" 1990-12-05 18.8 10.8 15.68 14.8796 14.8 99.4650393827791
"6874" "Whatawhata1989_91" 1990-12-06 20.7 5.8 15.7 13.348005 13.25 99.2657704278654
"6875" "Whatawhata1989_91" 1990-12-07 18.7 13.5 15.71 16.15174 16.1 99.6796629960611
"6876" "Whatawhata1989_91" 1990-12-08 18.1 14.8 15.73 16.482835 16.45 99.8007927641088
"6877" "Whatawhata1989_91" 1990-12-09 20.3 16.3 15.74 18.3123 18.3 99.93283203093
"6878" "Whatawhata1989_91" 1990-12-10 20.8 17.2 15.75 18.8782 19 100.645188630272
"6879" "Whatawhata1989_91" 1990-12-11 22.9 15.6 15.77 18.52385 19.25 103.920081408563
"6880" "Whatawhata1989_91" 1990-12-12 23.4 12.1 15.78 17.03435 17.75 104.201216952804
"6881" "Whatawhata1989_91" 1990-12-13 23 14.9 15.79 18.22595 18.95 103.972632427939
"6882" "Whatawhata1989_91" 1990-12-14 20.6 14.2 15.8 17.39352 17.4 100.037255253681
"6883" "Whatawhata1989_91" 1990-12-15 21.9 11.9 15.8 16.64925 16.9 101.50607384717
"6884" "Whatawhata1989_91" 1990-12-16 23.1 12.2 15.81 17.02705 17.65 103.658590301902
"6885" "Whatawhata1989_91" 1990-12-17 21.5 12.3 15.82 16.73131 16.9 101.008229481134
"6886" "Whatawhata1989_91" 1990-12-18 18.4 7.4 15.82 13.00945 12.9 99.1586884918271
"6887" "Whatawhata1989_91" 1990-12-19 19.6 6.9 15.83 13.376365 13.25 99.055311364485
"6888" "Whatawhata1989_91" 1990-12-20 19.2 14.5 15.83 16.896765 16.85 99.7232310445224
"6889" "Whatawhata1989_91" 1990-12-21 19.1 11.8 15.83 15.522635 15.45 99.5320704248989
"6890" "Whatawhata1989_91" 1990-12-22 18.7 11.3 15.83 15.07363 15 99.5115310645146
"6891" "Whatawhata1989_91" 1990-12-23 21.6 13.2 15.83 17.18837 17.4 101.231239495077
"6892" "Whatawhata1989_91" 1990-12-24 20.9 14.2 15.83 17.4752475 17.55 100.427762181909
"6893" "Whatawhata1989_91" 1990-12-25 23.8 16.1 15.83 18.8148025 19.95 106.033533968799
"6894" "Whatawhata1989_91" 1990-12-26 22.3 12.8 15.82 17.15775 17.55 102.286138916816
"6895" "Whatawhata1989_91" 1990-12-27 23.3 9.2 15.82 15.71045 16.25 103.434338290756
"6896" "Whatawhata1989_91" 1990-12-28 22 8.9 15.81 15.2437675 15.45 101.352897175846
"6897" "Whatawhata1989_91" 1990-12-29 21.9 8.9 15.81 15.216525 15.4 101.205761499423
"6898" "Whatawhata1989_91" 1990-12-30 20.5 15.6 15.8 18.0348825 18.05 100.083823667828
"6899" "Whatawhata1989_91" 1990-12-31 19.1 14.1 15.79 16.64975 16.6 99.7011967146654
"6900" "Whatawhata1989_91" 1991-01-01 19.1 5.1 15.78 12.2393 12.1 98.8618630150417
"6901" "Whatawhata1989_91" 1991-01-02 21.8 10.7 15.77 16.0489175 16.25 101.252934972094
"6902" "Whatawhata1989_91" 1991-01-03 20.3 4.9 15.76 12.75323 12.6 98.7985004583153
"6903" "Whatawhata1989_91" 1991-01-04 19.7 13.1 15.74 16.46567 16.4 99.6011701922849
"6904" "Whatawhata1989_91" 1991-01-05 19.2 13.8 15.73 16.55373 16.5 99.6754205849678
"6905" "Whatawhata1989_91" 1991-01-06 20.2 15.1 15.71 17.688495 17.65 99.782372666527
"6906" "Whatawhata1989_91" 1991-01-07 21.4 10.3 15.7 15.7489175 15.85 100.641837764405
"6907" "Whatawhata1989_91" 1991-01-08 23.8 14.8 15.68 18.293925 19.3 105.499503250396
"6908" "Whatawhata1989_91" 1991-01-09 19.6 13.9 15.67 16.806715 16.75 99.6625455956146
"6909" "Whatawhata1989_91" 1991-01-10 19 6 15.65 12.62935 12.5 98.975798437766
"6910" "Whatawhata1989_91" 1991-01-11 20.2 5.1 15.63 12.800245 12.65 98.8262334041262
"6911" "Whatawhata1989_91" 1991-01-12 23.6 7.3 15.61 14.90685 15.45 103.643626923193
"6912" "Whatawhata1989_91" 1991-01-13 21.6 9.4 15.59 15.373585 15.5 100.822287059264
"6913" "Whatawhata1989_91" 1991-01-14 20.3 12.1 15.56 16.26459 16.2 99.60287962992
"6914" "Whatawhata1989_91" 1991-01-15 21.5 13.1 15.54 17.11337 17.3 101.090550838321
"6915" "Whatawhata1989_91" 1991-01-16 21.7 17.6 15.52 19.2072325 19.65 102.305212372475
"6916" "Whatawhata1989_91" 1991-01-17 21.4 13.8 15.49 17.42043 17.6 101.030801191475
"6917" "Whatawhata1989_91" 1991-01-18 19 9 15.47 14.0995 14 99.2943012163552
"6918" "Whatawhata1989_91" 1991-01-19 21.4 13 15.44 17.03837 17.2 100.948623606601
"6919" "Whatawhata1989_91" 1991-01-20 23.5 13 15.42 17.45725 18.25 104.541093242063
"6920" "Whatawhata1989_91" 1991-01-21 24.5 11.5 15.39 16.956 18 106.157112526539
"6921" "Whatawhata1989_91" 1991-01-22 23.7 13.9 15.36 17.8976 18.8 105.042016806723
"6922" "Whatawhata1989_91" 1991-01-23 25.9 14.8 15.33 18.5025075 20.35 109.985092561103
"6923" "Whatawhata1989_91" 1991-01-24 25.2 15.6 15.3 18.75352 20.4 108.77957844714
"6924" "Whatawhata1989_91" 1991-01-25 24.6 18.3 15.27 19.6685225 21.45 109.057505463362
"6925" "Whatawhata1989_91" 1991-01-26 21.9 14.2 15.24 17.71865 18.05 101.870063464203
"6926" "Whatawhata1989_91" 1991-01-27 20.9 16.5 15.21 18.57367 18.7 100.680156371896
"6927" "Whatawhata1989_91" 1991-01-28 24.4 15.8 15.18 18.754195 20.1 107.176021151534
"6928" "Whatawhata1989_91" 1991-01-29 24.5 19.2 15.15 19.905735 21.85 109.767361014301
"6929" "Whatawhata1989_91" 1991-01-30 24.4 18.6 15.12 19.756735 21.5 108.823649251761
"6930" "Whatawhata1989_91" 1991-01-31 23.5 15 15.08 18.3442625 19.25 104.937442974336
"6931" "Whatawhata1989_91" 1991-02-01 21.3 17.5 15.05 19.1006 19.4 101.567490026491
"6932" "Whatawhata1989_91" 1991-02-02 22.9 14.1 15.01 17.8481 18.5 103.652489620744
"6933" "Whatawhata1989_91" 1991-02-03 18.8 8.6 14.98 13.80149 13.7 99.2646446144583
"6934" "Whatawhata1989_91" 1991-02-04 20.1 7.8 14.94 14.072385 13.95 99.1303179951373
"6935" "Whatawhata1989_91" 1991-02-05 19.7 15.3 14.91 17.54378 17.5 99.750452867056
"6936" "Whatawhata1989_91" 1991-02-06 21.8 13 14.87 17.14734 17.4 101.473464688984
"6937" "Whatawhata1989_91" 1991-02-07 23 17.2 14.84 19.176085 20.1 104.818058534889
"6938" "Whatawhata1989_91" 1991-02-08 23.6 8.9 14.8 15.62765 16.25 103.982364590965
"6939" "Whatawhata1989_91" 1991-02-09 25.6 10.7 14.76 16.78755 18.15 108.115835842633
"6940" "Whatawhata1989_91" 1991-02-10 26.9 16.3 14.72 19.127395 21.6 112.927034758262
"6941" "Whatawhata1989_91" 1991-02-11 21 16.9 14.69 18.77795 18.95 100.916234200219
"6942" "Whatawhata1989_91" 1991-02-12 19.7 13.1 14.65 16.46567 16.4 99.6011701922849
"6943" "Whatawhata1989_91" 1991-02-13 24.4 14.8 14.61 18.35352 19.6 106.791503755138
"6944" "Whatawhata1989_91" 1991-02-14 25.4 13.6 14.57 17.972035 19.5 108.501903095559
"6945" "Whatawhata1989_91" 1991-02-15 24.4 17 14.53 19.234455 20.7 107.619373670842
"6946" "Whatawhata1989_91" 1991-02-16 25.3 15.5 14.49 18.723385 20.4 108.954657504506
"6947" "Whatawhata1989_91" 1991-02-17 28.2 17.8 14.45 19.65748 23 117.003807202144
"6948" "Whatawhata1989_91" 1991-02-18 23 16.4 14.41 18.855545 19.7 104.478549943796
"6949" "Whatawhata1989_91" 1991-02-19 22.8 14 14.37 17.7856 18.4 103.454480028787
"6950" "Whatawhata1989_91" 1991-02-20 22.6 14.4 14.33 17.9309 18.5 103.173850726957
"6951" "Whatawhata1989_91" 1991-02-21 22 9.1 14.29 15.3392825 15.55 101.373711580056
"6952" "Whatawhata1989_91" 1991-02-22 24.4 9.8 14.25 16.1727 17.1 105.733736481849
"6953" "Whatawhata1989_91" 1991-02-23 23.9 9 14.21 15.72505 16.45 104.610160222066
"6954" "Whatawhata1989_91" 1991-02-24 21.9 7.9 14.17 14.73895 14.9 101.092682993022
"6955" "Whatawhata1989_91" 1991-02-25 22.4 14.2 14.12 17.8059 18.3 102.774922918808
"6956" "Whatawhata1989_91" 1991-02-26 22.6 7.4 14.08 14.69086 15 102.104301586156
"6957" "Whatawhata1989_91" 1991-02-27 21.4 11.9 14.04 16.5130375 16.65 100.829420389798
"6958" "Whatawhata1989_91" 1991-02-28 21.1 8.7 14 14.90307 14.9 99.9794002175391
"6959" "Whatawhata1989_91" 1991-03-01 13.9 5.1 13.96 9.58756 9.5 99.0867332251376
"6960" "Whatawhata1989_91" 1991-03-02 19.5 9 13.91 14.354475 14.25 99.272178188335
"6961" "Whatawhata1989_91" 1991-03-03 22.4 14.6 13.87 17.9861 18.5 102.857206398274
"6962" "Whatawhata1989_91" 1991-03-04 21.4 13.6 13.83 17.324915 17.5 101.010596588786
